;Step SST;Step SDT;Percent Power;;Subcooling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3;2.5;0;;6;;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;11;11
;INPUT BLOCK;;;;;;OUTPUT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CID;SST Verd. Temp;SDT Kond. Temperatur;Value Power;SSH Superheat;LLT Leaving Liquid Temp;tapp T approach Economizer;ENTROPY_SUCTION;SPEED_SOUND;DENSITY_SUCTION;ENTHALPY_LIQUID_CONDENSER_EXIT;ENTHALPY_DISCHARGE_ISENTROPIC;ENTHALPY_SUCTION;SPEED_COMPRESSOR;MASS_FLOW_RATE_EVAPORATOR;MASS_FLOW_RATE_MOTOR_COOLING;COEFFICIENT_OF_PERFORMANCE;POWER_INPUT_ELECTRICAL;CAPACITY_EVAPORATOR;TEMPERATURE_SUCT_SAT;TEMPERATURE_DISCH_SAT;TEMPERATURE_SUCT_SUPER_HEAT;TEMPERATURE_CONDENSER_LIQUID_LEAVING;PRESSURE_SUCT_ABSOLUTE;PRESSURE_DISCH_ABSOLUTE;TEMPERATURE_DISCH;PRESSURE_RATIO;POWER_FACTOR;IGV_ANGLE;INPUT_CURRENT;ECON_SAT_TEMP;ECON_INTERSTAGE_P;ECON_CAPACITY;ECON_MASS_FLOW;TEMPERATURE_ECO_LIQUID_LEAVING;ENTHALPY_LIQUID_ECO_EXIT;TOLERANCE;POWER_INPUT_ELECTRICAL;POWER_INPUT_ELECTRICAL
CID=1628576496;6;67.5;85.45508293;4;61.5;12.3;0.779155782;140.5359484;14.1407808;87.53436951;249.0370935;216.140503;33730.41434;1.338583097;0.043413855;2.014508484;85.45508629;172.1499964;6;67.5;4;61.5;268.5935418;1522.114066;83.47554469;5.666979393;0.911377484;98.47754133;142.4608063;33.47929532;639.3981609;32.97001017;0.231231167;45.77929532;87.53436951;10;85.45508293;90.13256614
CID=1628576465;6;69.99;90.13255703;4;63.99;12.798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=546847069;9;-5;0;4;14;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=546847038;9;-2.5;0;4;14;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=546847131;9;0;0;4;14;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=546847100;9;2.5;0;4;14;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=546846945;9;5;0;4;14;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=546846914;9;7.5;0;4;14;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=546847007;9;10;0;4;14;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=546846976;9;12.5;0;4;14;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=546847317;9;15;0;4;14;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=546847286;9;17.5;0;4;14;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1564678433;9;20;0;4;14;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1564678592;9;22.5;0;4;16.5;3.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1564678495;9;25;0;4;19;3.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1564678398;9;27.5;0;4;21.5;4.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1564678309;9;30;11.15635228;4;24;4.8;0.779370705;140.4676715;15.62574577;56.49359154;230.9151783;218.1793716;20831.51676;0.460884131;0.009046961;6.679455473;11.15636005;74.51841017;9;30;4;24;298.0033783;578.4112193;40.78029909;1.940955242;0.709555463;54.31687944;23.88866881;19.08108416;415.1728524;0.071246202;0.000432807;23.88108416;56.49359154;10;11.15635228;31.91272673
CID=1564678468;9;32.5;13.16851123;4;26.5;5.3;0.779370705;140.4676715;15.62574577;58.7725224;232.3055118;218.1793716;22181.17096;0.510267173;0.00981304;6.176858169;13.16852033;81.34008235;9;32.5;4;26.5;298.0033783;621.7653459;43.17644648;2.086437239;0.726998252;33.7811348;27.52069438;20.2288499;430.451128;0.693758847;0.004254295;25.5288499;58.7725224;10;13.16851123;37.99388652
CID=1564678371;9;35;15.29774812;4;29;5.8;0.779370705;140.4676715;15.62574577;61.04615018;233.6697744;218.1793716;22864.95911;0.549040683;0.010662717;5.639554875;15.29775543;86.27253121;9;35;4;29;298.0033783;667.521983;45.90119555;2.239981261;0.743884129;63.35349559;31.24483217;21.3662721;446.008751;1.423810637;0.008814703;27.1662721;61.04615018;10;15.29774812;42.89813566
CID=1564678274;9;37.5;17.83927301;4;31.5;6.3;0.779370705;140.4676715;15.62574577;63.3147276;235.0081536;218.1793716;24078.73404;0.580931939;0.011695211;5.043130284;17.83928094;89.96581797;9;37.5;4;31.5;298.0033783;715.7660593;49.25878394;2.401872299;0.762116639;48.67633561;35.5640881;22.49357937;461.8448914;2.241276234;0.014010023;28.79357937;63.3147276;10;17.83927301;50.12552982
CID=1564678681;9;40;20.30412556;4;34;6.8;0.779370705;140.4676715;15.62574577;65.57850327;236.3208315;218.1793716;24702.08246;0.612807283;0.012743616;4.605708334;20.30413492;93.51492343;9;40;4;34;298.0033783;766.5840786;52.20580618;2.572400632;0.777994212;66.46067267;39.65189072;23.61100114;477.9588321;3.158265265;0.019935777;30.41100114;65.57850327;10;20.30412556;57.79256166
CID=1564678840;9;42.5;23.71066704;4;36.5;7.3;0.779370705;140.4676715;15.62574577;67.83772205;237.6079843;218.1793716;25609.88659;0.677223228;0.014175071;4.294051081;23.71067678;101.8148572;9;42.5;4;36.5;298.0033783;820.0642337;54.73012225;2.751862205;0.797343653;90.36152437;45.18082789;24.71876816;494.3499894;4.386988431;0.027967052;32.01876816;67.83772205;10;23.71066704;66.13056601
CID=482949254;9;45;26.63234091;4;39;7.8;0.779370705;140.4676715;15.62574577;70.09262493;238.8697825;218.1793716;26464.85645;0.708843791;0.015478224;3.941460843;26.63235157;104.9703708;9;45;4;39;298.0033783;876.2965275;57.72341487;2.940559038;0.811824544;71.34274415;49.84287831;25.81711274;511.0179307;5.556776962;0.035781198;33.61711274;70.09262493;10;26.63234091;71.93303867
CID=482949413;9;47.5;30.16252564;4;41.5;8.3;0.779370705;140.4676715;15.62574577;72.34344836;240.1063907;218.1793716;27523.92717;0.758771314;0.017057417;3.668659679;30.16254565;110.656115;9;47.5;4;41.5;298.0033783;935.3728936;60.40868455;3.138799631;0.827059811;54.69821689;55.40983415;26.90626868;527.9623871;7.005321096;0.045568977;35.20626868;72.34344836;10;30.16252564;80.37349714
CID=482949316;9;50;34.07746639;4;44;8.8;0.779370705;140.4676715;15.62574577;74.59042278;241.3179678;218.1793716;28207.76056;0.804253653;0.0188395;3.388805285;34.0774777;115.4819365;9;50;4;44;298.0033783;997.3873073;63.40524792;3.346899331;0.841459527;75.21602179;61.53043517;27.98647087;545.18326;8.576163071;0.056364127;36.78647087;74.59042278;10;34.07746639;88.99321951
CID=482949219;9;52.5;38.30717901;4;46.5;9.3;0.779370705;140.4676715;15.62574577;76.83377029;242.5046667;218.1793716;29246.10527;0.856341425;0.020805992;3.159721625;38.3072017;121.0400936;9;52.5;4;46.5;298.0033783;1062.435878;66.17638158;3.56518065;0.854520577;54.28259994;68.110439;29.0579544;562.6806206;10.38781137;0.068986349;38.3579544;76.83377029;10;38.30717901;90.1325412
CID=482949130;9;55;42.99987232;4;49;9.8;0.779370705;140.4676715;15.62574577;79.07370169;243.6666353;218.1793716;29712.64507;0.918142815;0.023024648;2.970213585;42.99989466;127.7188713;9;55;4;49;298.0033783;1130.616924;68.73495903;3.793973512;0.866485634;59.37235314;75.39834291;30.12095362;580.4547035;12.51808996;0.084017357;39.92095362;79.07370169;10;42.99987232;90.13248983
CID=482949289;9;57.5;48.3393033;4;51.5;10.3;0.779370705;140.4676715;15.62574577;81.31041297;244.8040169;218.1793716;30430.60769;0.977554125;0.025582644;2.767866066;48.33933866;133.7968151;9;57.5;4;51.5;298.0033783;1202.031033;71.6453238;4.033615457;0.877463861;61.8259698;83.70034381;31.17570104;598.5058969;14.84087034;0.100680726;41.47570104;81.31041297;10;48.3393033;90.13256765
CID=482949192;9;60;53.03794741;4;54;10.8;0.779370705;140.4676715;15.62574577;83.54408182;245.9169525;218.1793716;31053.18049;1.035104873;0.02796103;2.627582002;53.03798104;139.3616444;9;60;4;54;298.0033783;1276.78113;73.93733086;4.284451866;0.885245383;64.60283026;91.02885699;32.2224265;616.8347348;17.35545888;0.119026858;43.0224265;83.54408182;10;53.03794741;90.13252197
CID=482949095;9;62.5;59.77558503;4;56.5;11.3;0.779370705;140.4676715;15.62574577;85.77486436;247.0055825;218.1793716;31471.63724;1.089683365;0.031283831;2.413676262;59.77561748;144.2789889;9;62.5;4;56.5;298.0033783;1354.972569;77.47493195;4.546836272;0.893987061;85.25215002;101.5894511;33.26135692;635.441896;20.06133871;0.139109977;44.56135692;85.77486436;10;59.77558503;90.1325181
CID=482949502;9;65;67.23357394;4;59;11.8;0.779370705;140.4676715;15.62574577;88.0028927;248.0700502;218.1793716;31957.14282;1.174744371;0.035032499;2.274518107;67.23361986;152.9240858;9;65;4;59;298.0033783;1436.71329;80.13430043;4.821130882;0.901123836;98.62104262;113.3594664;34.2927167;654.3282158;23.6004675;0.165492302;46.0927167;88.0028927;10;67.23357394;90.13254584
CID=482949661;9;67.5;74.5653144;4;61.5;12.3;0.779370705;140.4676715;15.62574577;90.22827356;249.110505;218.1793716;32658.38479;1.257724884;0.038857477;2.158204504;74.56535265;160.9272799;9;67.5;4;61.5;298.0033783;1522.114066;82.55688983;5.10770742;0.906228029;88.6684953;125.0130531;35.31672913;673.4947171;27.43942381;0.194608608;47.61672913;90.22827356;10;74.5653144;90.13254845
CID=1726818903;9;69.99;83.17728856;4;63.99;12.798;0.779370705;140.4676715;15.62574577;92.44220192;250.1230868;218.1793716;33244.70517;1.33767584;0.043387118;2.02213226;83.1773358;168.195574;9;69.99;4;63.99;298.0033783;1610.92452;85.4888583;5.405725698;0.910490225;87.04354231;138.7987305;36.32956509;692.8643078;31.5657982;0.226457293;49.12756509;92.44220192;10;83.17728856;90.13256792
CID=1726819062;12;-5;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1726818965;12;-2.5;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1726818868;12;0;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1726818779;12;2.5;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1726818938;12;5;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1726818841;12;7.5;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1726818744;12;10;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1726819151;12;12.5;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1726819310;12;15;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=645089724;12;17.5;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=645089883;12;20;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=645089786;12;22.5;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=645089689;12;25;0;4;19;3.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=645089600;12;27.5;0;4;21.5;4.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=645089759;12;30;0;4;24;4.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=645089662;12;32.5;0;4;26.5;5.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=645089565;12;35;13.36287387;4;29;5.8;0.779675181;140.3492395;17.23186792;63.33081903;233.7643928;220.2049785;21659.5756;0.534123076;0.01003534;6.270363912;13.3628781;83.79010859;12;35;4;29;329.8170183;667.521983;45.53995368;2.023916129;0.728604521;39.20803961;27.86531271;23.00807025;469.2122229;0.141044489;0.000879947;28.80807025;63.33081903;10;13.36287387;38.92711489
CID=645089972;12;37.5;15.33314151;4;31.5;6.3;0.779675181;140.3492395;17.23186792;65.62868404;235.1034786;220.2049785;22429.87354;0.569584771;0.0108512;5.742088681;15.33314935;88.04430329;12;37.5;4;31.5;329.8170183;715.7660593;48.13114245;2.170191408;0.744151963;58.91178971;31.30585072;24.14934334;485.8722337;0.852066451;0.005368621;30.44934334;65.62868404;10;15.33314151;43.9673448
CID=645090131;12;40;18.0091278;4;34;6.8;0.779675181;140.3492395;17.23186792;67.92194294;236.416863;220.2049785;23555.81895;0.610247781;0.011953567;5.160178688;18.00914081;92.9303846;12;40;4;34;329.8170183;766.5840786;51.30846768;2.324270841;0.763265614;51.24975557;35.84867203;25.28064132;502.8244973;1.683262815;0.010712387;32.08064132;67.92194294;10;18.0091278;51.32484886
CID=1596627853;12;42.5;21.19811448;4;36.5;7.3;0.779675181;140.3492395;17.23186792;70.21084716;237.704723;220.2049785;24321.71904;0.675977594;0.013290071;4.783096557;21.19812362;101.3926721;12;42.5;4;36.5;329.8170183;820.0642337;53.85944577;2.486421829;0.783349537;63.18451816;41.11474543;26.40219596;520.0683997;2.73775095;0.017600754;33.70219596;70.21084716;10;21.19811448;59.48464954
CID=1596628012;12;45;24.0843756;4;39;7.8;0.779675181;140.3492395;17.23186792;72.49564445;238.9672296;220.2049785;25140.74886;0.71097814;0.014566788;4.36042285;24.08438614;105.0181077;12;45;4;39;329.8170183;876.2965275;56.87975739;2.656917257;0.799298928;78.4720799;45.78066821;27.5142407;537.6034857;3.822660148;0.024829366;35.3142407;72.49564445;10;24.0843756;67.92141175
CID=1596627915;12;47.5;27.10807766;4;41.5;8.3;0.779675181;140.3492395;17.23186792;74.77657798;240.2045483;220.2049785;25958.25865;0.745880249;0.015941939;4.001468777;27.10808899;108.4721717;12;47.5;4;41.5;329.8170183;935.3728936;59.82741127;2.836035868;0.814014977;85.39772394;50.59671057;28.61701049;555.4294724;5.025237332;0.032982263;36.91701049;74.77657798;10;27.10807766;76.89410401
CID=1596627818;12;50;31.03230773;4;44;8.8;0.779675181;140.3492395;17.23186792;77.05388451;241.4168387;220.2049785;26941.9598;0.810963726;0.017714558;3.740948572;31.03232841;116.0903446;12;50;4;44;329.8170183;997.3873073;62.35225301;3.024062592;0.830471636;66.62198239;56.77345636;29.71074142;573.546256;6.592939726;0.043731054;38.51074142;77.05388451;10;31.03230773;83.1070185
CID=1596627729;12;52.5;34.67296438;4;46.5;9.3;0.779675181;140.3492395;17.23186792;79.3277917;242.6042546;220.2049785;27766.3824;0.851216368;0.019437442;3.45851379;34.6729765;119.9169674;12;52.5;4;46.5;329.8170183;1062.435878;65.25074845;3.221288833;0.843445138;61.54635137;62.45828599;30.79566987;591.9539116;8.139480168;0.054570675;40.09566987;79.3277917;10;34.67296438;90.13247049
CID=1596627888;12;55;39.33578823;4;49;9.8;0.779675181;140.3492395;17.23186792;81.59851455;243.7669449;220.2049785;28728.65748;0.914622312;0.021631228;3.222828303;39.33581088;126.7725646;12;55;4;49;329.8170183;1130.616924;67.99774295;3.428012689;0.857353629;70.30948816;69.70820386;31.87203145;610.6526857;10.08886687;0.068379122;41.67203145;81.59851455;10;39.33578823;90.1325375
CID=1596627791;12;57.5;43.60250908;4;51.5;10.3;0.779675181;140.3492395;17.23186792;83.8662514;244.9050538;220.2049785;29354.79366;0.955746312;0.023738956;2.988479495;43.60251955;130.3052356;12;57.5;4;51.5;329.8170183;1202.031033;70.94770875;3.644539142;0.867854532;57.05906861;76.33442276;32.94005995;629.6429871;11.98755297;0.082148315;43.24005995;83.8662514;10;43.60250908;90.13256274
CID=1596627694;12;60;49.02880045;4;54;10.8;0.779675181;140.3492395;17.23186792;86.13117977;246.0187234;220.2049785;29927.51158;1.025636369;0.026403799;2.804696852;49.02881538;137.5109641;12;60;4;54;329.8170183;1276.78113;73.57788497;3.871180258;0.87870644;60.20132249;84.77413493;33.99998651;648.9253773;14.45372337;0.100162521;44.79998651;86.13117977;10;49.02880045;90.13250662
CID=1596628101;12;62.5;54.60976972;4;56.5;11.3;0.779675181;140.3492395;17.23186792;88.39345246;247.1080949;220.2049785;30585.71834;1.095366362;0.029228045;2.643883782;54.60978006;144.3819119;12;62.5;4;56.5;329.8170183;1354.972569;76.09608566;4.10825547;0.887516734;64.15244037;93.48666199;35.05203927;668.5005705;17.18140341;0.120424213;46.35203927;88.39345246;10;54.60976972;90.13255058
CID=1596628260;12;65;60.16010872;4;59;11.8;0.779675181;140.3492395;17.23186792;90.65319457;248.1733126;220.2049785;31177.57675;1.164761191;0.032139108;2.508253663;60.1601395;150.8968902;12;65;4;59;329.8170183;1436.71329;78.42606051;4.356092046;0.894413634;64.60812084;102.1941886;36.09644391;688.3694455;20.17712279;0.143060018;47.89644391;90.65319457;10;60.16010872;90.13256165
CID=514898674;12;67.5;67.79617763;4;61.5;12.3;0.779675181;140.3492395;17.23186792;92.91050157;249.2145265;220.2049785;31505.39763;1.220428994;0.03607362;2.291482637;67.79622414;155.3538704;12;67.5;4;61.5;329.8170183;1522.114066;82.12778797;4.615025854;0.901575008;85.2526842;114.2508443;37.13342497;708.5330782;23.2209942;0.16657882;49.43342497;92.91050157;10;67.79617763;90.13255032
CID=514898833;12;69.99;75.52127383;4;63.99;12.798;0.779675181;140.3492395;17.23186792;95.15642378;250.227874;220.2049785;32046.67826;1.309626663;0.040188536;2.168486185;75.52131189;163.7669215;12;69.99;4;63.99;329.8170183;1610.92452;84.62071215;4.884297748;0.906782665;97.87222002;126.5383282;38.15910319;728.9103661;27.18789647;0.197356614;50.95710319;95.15642378;10;75.52127383;90.13254845
CID=514898736;15;-5;0;4;20;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=514898639;15;-2.5;0;4;20;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=514898550;15;0;0;4;20;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=514898709;15;2.5;0;4;20;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=514898612;15;5;0;4;20;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=514898515;15;7.5;0;4;20;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=514898922;15;10;0;4;20;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=514899081;15;12.5;0;4;20;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1758768323;15;15;0;4;20;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1758768482;15;17.5;0;4;20;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1758768385;15;20;0;4;20;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1758768288;15;22.5;0;4;20;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1758768199;15;25;0;4;20;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1758768358;15;27.5;0;4;21.5;4.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1758768261;15;30;0;4;24;4.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1758768164;15;32.5;0;4;26.5;5.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1758768571;15;35;0;4;29;5.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1758768730;15;37.5;0;4;31.5;6.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=677039144;15;40;16.07149687;4;34;6.8;0.780060817;140.1792291;18.96680657;70.25013707;236.5385321;222.2160485;22255.46408;0.626806135;0.011295359;5.926835535;16.07150479;95.25316566;15;40;4;34;364.160422;766.5840786;50.16172823;2.105072469;0.749647314;41.360658;32.5728177;26.93122465;528.3555447;0.240653878;0.001544247;33.73122465;70.25013707;10;16.07149687;46.07648743
CID=677039303;15;42.5;18.53414561;4;36.5;7.3;0.780060817;140.1792291;18.96680657;72.56899674;237.8272874;222.2160485;22992.6638;0.665629365;0.012353473;5.374373617;18.53415471;99.60947208;15;42.5;4;36.5;364.160422;820.0642337;53.01416865;2.251931248;0.766764345;60.10173206;36.72540976;28.06645371;546.4750108;1.094143007;0.007094342;35.36645371;72.56899674;10;18.53414561;52.55442797
CID=677039206;15;45;21.46861816;4;39;7.8;0.780060817;140.1792291;18.96680657;74.88398435;239.0906911;222.2160485;24106.34144;0.704233701;0.0136305;4.832922035;21.46862788;103.7562048;15;45;4;39;364.160422;876.2965275;56.20525096;2.406347517;0.784929803;47.78891129;41.55557014;29.19208517;564.9004454;2.06768918;0.013548796;36.99208517;74.88398435;10;21.46861816;60.96355921
CID=677039109;15;47.5;24.42417105;4;41.5;8.3;0.780060817;140.1792291;18.96680657;77.1953513;240.3289094;222.2160485;24684.20203;0.746297201;0.014965773;4.43120308;24.42418875;108.2285404;15;47.5;4;41.5;364.160422;935.3728936;59.0314064;2.56857373;0.801049731;66.50776456;46.32510847;30.3083551;583.6315513;3.180225991;0.021062801;38.6083551;77.1953513;10;24.42417105;69.75549242
CID=677039020;15;50;28.34061993;4;44;8.8;0.780060817;140.1792291;18.96680657;79.50334195;241.5421029;222.2160485;25541.98827;0.820785037;0.01672313;4.133163141;28.34063164;117.1364541;15;50;4;44;364.160422;997.3873073;61.51971717;2.738867947;0.819485856;90.10039667;52.54408568;31.41550069;602.6682195;4.611749404;0.030876905;40.21550069;79.50334195;10;28.34061993;79.3250999
CID=677039179;15;52.5;31.72050073;4;46.5;9.3;0.780060817;140.1792291;18.96680657;81.80819043;242.7304266;222.2160485;26328.20479;0.859056608;0.018332879;3.802532979;31.72051341;120.6182984;15;52.5;4;46.5;364.160422;1062.435878;64.41608032;2.917494087;0.833082139;73.2660345;57.85063899;32.51375948;622.0105286;6.026174215;0.040793297;41.81375948;81.80819043;10;31.72050073;85.83510195
CID=677039082;15;55;35.48033239;4;49;9.8;0.780060817;140.1792291;18.96680657;84.11011648;243.8940306;222.2160485;27361.35403;0.903484887;0.020153038;3.516780522;35.48035529;124.7766224;15;55;4;49;364.160422;1130.616924;67.25311327;3.104722137;0.84605731;54.69819998;63.71533255;33.60336827;641.658738;7.633112914;0.052251535;43.40336827;84.11011648;10;35.48033239;90.1325232
CID=677038985;15;57.5;40.27110958;4;51.5;10.3;0.780060817;140.1792291;18.96680657;86.40932083;245.0330604;222.2160485;27884.68024;0.974571666;0.0224616;3.286558337;40.27112111;132.3533888;15;57.5;4;51.5;364.160422;1202.031033;69.86811732;3.300828317;0.859823169;82.95973973;71.16072311;34.68456204;661.613277;9.666791531;0.06692728;44.98456204;86.40932083;10;40.27110958;90.13252818
CID=677039392;15;60;44.62844487;4;54;10.8;0.780060817;140.1792291;18.96680657;88.70598026;246.1476591;222.2160485;29045.4941;1.012243011;0.024671483;3.028216657;44.62845587;135.1446334;15;60;4;54;364.160422;1276.78113;72.95919117;3.506095262;0.870104939;54.78321954;77.92844363;35.75757308;681.8747357;11.57606748;0.081073817;46.55757308;88.70598026;10;44.62844487;90.13249973
CID=677039551;15;62.5;49.6953462;4;56.5;11.3;0.780060817;140.1792291;18.96680657;91.00024325;247.2379693;222.2160485;29466.68255;1.076186095;0.027263244;2.841564323;49.69538218;141.212625;15;62.5;4;56.5;364.160422;1354.972569;75.54886487;3.720812278;0.87987321;56.91885367;85.81272951;36.82263073;702.4438645;13.98189029;0.09907443;48.12263073;91.00024325;10;49.6953462;90.13253082
CID=1628577273;15;65;55.65723215;4;59;11.8;0.780060817;140.1792291;18.96680657;93.29222627;248.3041364;222.2160485;30119.67162;1.141422433;0.030337954;2.643977169;55.65726683;147.1565428;15;65;4;59;364.160422;1436.71329;78.46370722;3.945275772;0.888947381;59.09537659;95.12651723;37.87996177;723.3215869;16.661006;0.119468251;49.67996177;93.29222627;10;55.65723215;90.13255276
