;Step SST;Step SDT;Percent Power;;Subcooling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3;2.5;0;;6;;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;11;11
;INPUT BLOCK;;;;;;OUTPUT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CID;SST Verd. Temp;SDT Kond. Temperatur;Value Power;SSH Superheat;LLT Leaving Liquid Temp;tapp T approach Economizer;ENTROPY_SUCTION;SPEED_SOUND;DENSITY_SUCTION;ENTHALPY_LIQUID_CONDENSER_EXIT;ENTHALPY_DISCHARGE_ISENTROPIC;ENTHALPY_SUCTION;SPEED_COMPRESSOR;MASS_FLOW_RATE_EVAPORATOR;MASS_FLOW_RATE_MOTOR_COOLING;COEFFICIENT_OF_PERFORMANCE;POWER_INPUT_ELECTRICAL;CAPACITY_EVAPORATOR;TEMPERATURE_SUCT_SAT;TEMPERATURE_DISCH_SAT;TEMPERATURE_SUCT_SUPER_HEAT;TEMPERATURE_CONDENSER_LIQUID_LEAVING;PRESSURE_SUCT_ABSOLUTE;PRESSURE_DISCH_ABSOLUTE;TEMPERATURE_DISCH;PRESSURE_RATIO;POWER_FACTOR;IGV_ANGLE;INPUT_CURRENT;ECON_SAT_TEMP;ECON_INTERSTAGE_P;ECON_CAPACITY;ECON_MASS_FLOW;TEMPERATURE_ECO_LIQUID_LEAVING;ENTHALPY_LIQUID_ECO_EXIT;TOLERANCE;POWER_INPUT_ELECTRICAL;POWER_INPUT_ELECTRICAL
CID=-1476855500;-6;50;83.20689929;4;44;8.8;1.743574594;148.5230335;11.41599598;238.6728877;435.3540915;398.5385016;35722.22423;1.110971447;0.033516815;2.180645107;81.44660123;177.6061324;-6;50;4;44;234.2778819;1317.90549;80.40831556;5.625394423;0.909755492;95.83135555;136.0204026;19.08217769;555.6582643;27.18403495;0.159352231;27.88217769;238.6728877;10;81.22168774;89.16253394
CID=1514149881;-6;52.5;89.2892839;4;46.5;9.3;1.743574594;148.5230335;11.41599598;240.8293199;436.6902313;398.5385016;36189.90855;1.464838753;0.03571233;2.676138342;86.32532838;231.0185212;-6;52.5;4;46.5;234.2778819;1402.693214;71.36887471;5.987305345;0.91169418;109.5618954;143.8615823;20.08743548;573.2538663;38.11626686;0.225586587;29.38743548;240.8293199;10;90.27726856;86.3253299
CID=1695718334;-6;55;0;4;49;9.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=391756419;-6;57.5;0;4;51.5;10.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1897231432;-6;60;0;4;54;10.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=593269517;-6;62.5;0;4;56.5;11.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-555969887;-6;65;0;4;59;11.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1859931802;-6;67.5;0;4;61.5;12.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1678363349;-6;69.99;0;4;63.99;12.798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1312642032;-3;-5;0;4;2;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1476850251;-3;-2.5;0;4;2;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1514155130;-3;0;0;4;2;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1695723583;-3;2.5;0;4;2;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=391761668;-3;5;0;4;2;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1897236681;-3;7.5;0;4;2;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=593274766;-3;10;0;4;4;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1637696115;-3;12.5;11.35148328;4;6.5;1.3;1.741762908;148.5658262;12.71861626;207.8636322;411.6941165;400.3675434;20677.02766;0.585204439;0.007648632;9.924177585;11.35148402;112.6541433;-3;12.5;4;6.5;262.2829963;450.3422403;24.39887667;1.717008905;0.711313776;109.8905444;24.24639627;4.505094076;343.6817018;0.550266766;0.002846028;5.805094076;207.8636322;5.273638925;7.885593119;21.74915377
CID=-1738452664;-3;15;14.03077445;4;9;1.8;1.741762908;148.5658262;12.71861626;210.1365481;413.4192164;400.3675434;22028.60377;0.647705876;0.008457815;8.781679303;14.03077124;123.2137334;-3;15;4;9;262.2829963;488.3738644;27.58014252;1.862011153;0.734023103;110;29.04207151;5.671868121;357.8996514;1.358000643;0.007082533;7.471868121;210.1365481;5;9.723426017;26.95281974
CID=1534877719;-3;17.5;16.9055373;4;11.5;2.3;1.741762908;148.5658262;12.71861626;212.4019789;415.1165483;400.3675434;23289.47256;0.709815005;0.009368914;7.892137044;16.90553236;133.4207782;-3;17.5;4;11.5;262.2829963;528.7967575;30.59465541;2.016130535;0.755648451;110;33.99106962;6.827163092;372.4169679;2.328560419;0.012247152;9.127163092;212.4019789;5;11.594876;32.83752119
CID=-51409198;-3;20;19.52252221;4;14;2.8;1.741762908;148.5658262;12.71861626;214.6602065;416.7863108;400.3675434;24339.84701;0.754697607;0.010242976;7.179034814;19.52252446;140.1528827;-3;20;4;14;262.2829963;571.706909;33.44049114;2.179733026;0.773140394;110;38.36483962;7.971218131;387.2324897;3.391061394;0.017987855;10.77121813;214.6602065;5;13.42282355;37.82161818
CID=1736390817;-3;22.5;23.06140637;4;16.5;3.3;1.741762908;148.5658262;12.71861626;216.9115072;418.4287074;400.3675434;25472.54149;0.824512212;0.011422058;6.55908501;23.06140901;151.2617422;-3;22.5;4;16.5;262.2829963;617.2018999;36.34258222;2.353190671;0.793871021;110;44.13586735;9.104270527;402.3450803;4.728076711;0.025296622;12.40427053;216.9115072;5;15.77609902;44.91732844
CID=1635634268;-3;25;27.38594992;4;19;3.8;1.741762908;148.5658262;12.71861626;219.1561513;420.0439462;400.3675434;26647.33695;0.905144227;0.012878741;5.989290505;27.38595588;164.0224455;-3;25;4;19;262.2829963;665.3809326;39.38822963;2.536881697;0.81527378;110;51.03642024;10.22655587;417.7536411;6.34088218;0.034221672;14.02655587;219.1561513;5;18.87935449;52.90573619
CID=613997355;-3;27.5;31.65302959;4;21.5;4.3;1.741762908;148.5658262;12.71861626;221.3944023;421.6322391;400.3675434;27683.9857;0.97506251;0.014361549;5.513215564;31.65303408;174.5100001;-3;27.5;4;21.5;262.2829963;716.3448726;42.31436909;2.731190671;0.832829571;110;57.74507956;11.33830825;433.4571254;8.100306081;0.044102858;15.63830825;221.3944023;5;21.76556535;61.3154223
CID=-972289562;-3;30;35.91632166;4;24;4.8;1.741762908;148.5658262;12.71861626;223.6265169;423.1938017;400.3675434;28598.20469;1.036472562;0.015885058;5.100389507;35.91632058;183.1872246;-3;30;4;24;262.2829963;770.1963031;45.19020979;2.93650871;0.847430565;110;64.39371655;12.43976044;449.4545517;9.993233427;0.054894193;17.23976044;223.6265169;5;25.06767964;68.46224773
CID=815510453;-3;32.5;40.62479616;4;26.5;5.3;1.741762908;148.5658262;12.71861626;225.8527441;424.7288597;400.3675434;29468.56552;1.10411445;0.017592679;4.743023499;40.62478536;192.6843116;-3;32.5;4;26.5;262.2829963;827.0395933;48.00564104;3.15323374;0.860731389;110;71.70991614;13.53114415;465.7450188;12.15402664;0.067365576;18.83114415;225.8527441;5;28.61611505;76.65083947
CID=714753904;-3;35;46.10993283;4;29;5.8;1.741762908;148.5658262;12.71861626;228.0733253;426.2376241;400.3675434;30356.62685;1.179564247;0.019598677;4.407555722;46.10993316;203.2320997;-3;35;4;29;262.2829963;886.9809836;50.93223099;3.381770821;0.873184306;110;80.23139573;14.61269035;482.3277205;14.63633009;0.08186363;20.41269035;228.0733253;5;32.8733722;85.8196147
CID=-1637690866;-3;37.5;51.76856659;4;31.5;6.3;1.741762908;148.5658262;12.71861626;230.2884933;427.7203257;400.3675434;31186.78662;1.251261218;0.021716053;4.110859718;51.76856766;212.8133194;-3;37.5;4;31.5;262.2829963;950.1286888;53.81826894;3.622532541;0.883295579;110;89.04629787;15.68462951;499.2019625;17.32195525;0.09777803;21.98462951;230.2884933;5;37.47151529;94.65972049
CID=-1738447415;-3;40;56.28030838;4;34;6.8;1.741762908;148.5658262;12.71861626;232.4984722;429.1771937;400.3675434;31848.00152;1.282485233;0.023507601;3.825309129;56.28031557;215.2896049;-3;40;4;34;262.2829963;1016.593022;56.84038452;3.875939488;0.88976827;110;96.10265496;16.74719205;516.3671793;19.64506007;0.1119255;23.54719205;232.4984722;5;42.54415488;97.48876888
CID=1534882968;-3;42.5;60.4642854;4;36.5;7.3;1.741762908;148.5658262;12.71861626;234.703477;430.6084611;400.3675434;32462.96615;1.307366053;0.0252362;3.582008516;60.46428296;216.5835765;-3;42.5;4;36.5;262.2829963;1086.486544;59.71878769;4.142420818;0.894746079;110;102.6726755;17.80060871;533.822954;22.00260144;0.126540029;25.10060871;234.703477;5;47.91161644;98.12229227
CID=-51403949;-3;45;64.91849786;4;39;7.8;1.741762908;148.5658262;12.71861626;236.9037132;432.0143653;400.3675434;33070.64763;1.337328469;0.027104047;3.367373446;64.91850021;218.6048338;-3;45;4;39;262.2829963;1159.924238;62.52395771;4.422414929;0.899147995;109.8811531;109.6965765;18.84511111;551.5690389;24.580225;0.142713822;26.64511111;236.9037132;7.971171257;53.78865594;98.30802364
CID=1736396066;-3;47.5;70.94046316;4;41.5;8.3;1.741762908;148.5658262;12.71861626;239.0993762;433.3951485;400.3675434;33779.63227;1.388781663;0.029568178;3.157102232;70.94045647;223.9662735;-3;47.5;4;41.5;262.2829963;1237.023721;65.49794652;4.716370253;0.903905043;109.6446607;119.2413667;19.88093224;569.6053793;27.73664891;0.162595947;28.18093224;239.0993762;9.962033925;61.99990069;97.76215056
CID=1635639517;-3;50;77.27605393;4;44;8.8;1.741762908;148.5658262;12.71861626;241.2906516;434.7510588;400.3675434;34452.84796;1.440394426;0.032211008;2.965128197;77.27607478;229.1334683;-3;50;4;44;262.2829963;1317.90549;68.46493134;5.024746205;0.907743279;108.8493172;129.3414686;20.9083072;587.9321395;31.12258371;0.184228738;29.7083072;241.2906516;10;69.86330928;99.51428787
CID=614002604;-3;52.5;84.38474989;4;46.5;9.3;1.741762908;148.5658262;12.71861626;243.4777145;436.0823513;400.3675434;35118.72924;1.498576124;0.035204181;2.786183188;84.38474279;235.1113517;-3;52.5;4;46.5;262.2829963;1402.693214;71.469625;5.348014299;0.910971361;108.6500245;140.7391693;21.92747394;606.5497334;34.89828387;0.20862363;31.22747394;243.4777145;10;79.06522186;100.343334
CID=-972284313;-3;55;94.53889347;4;49;9.8;1.741762908;148.5658262;12.71861626;245.66073;437.3892893;400.3675434;35839.1471;1.236704655;0.03874287;2.062520956;92.76348723;191.3266364;-3;55;4;49;262.2829963;1491.514087;85.3676637;5.686659478;0.913702733;95.46589884;154.2509752;22.9386742;625.4588585;31.13854023;0.188013176;32.7386742;245.66073;10;92.70511792;100.0402201
CID=815515702;-3;57.5;101.0564366;4;51.5;10.3;1.741762908;148.5658262;12.71861626;247.8398532;438.6721459;400.3675434;36239.46876;1.631486852;0.040766281;2.571944035;96.75440747;248.8469212;-3;57.5;4;51.5;262.2829963;1584.499235;75.8393393;6.041181692;0.914695762;109.5992409;160.7125776;23.94215459;644.6605362;43.67708036;0.266396443;34.24215459;247.8398532;10;102.4904465;96.75440704
CID=714759153;-3;60;0;4;54;10.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1637689713;-3;62.5;0;4;56.5;11.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1738446262;-3;65;0;4;59;11.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1534884121;-3;67.5;0;4;61.5;12.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-51402796;-3;69.99;0;4;63.99;12.798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1736397219;0;-5;0;4;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1635640670;0;-2.5;0;4;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=614003757;0;0;0;4;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-972283160;0;2.5;0;4;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=815516855;0;5;0;4;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=714760306;0;7.5;0;4;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1637692912;0;10;0;4;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1738449461;0;12.5;0;4;6.5;1.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1534880922;0;15;0;4;9;1.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-51405995;0;17.5;14.22413094;4;11.5;2.3;1.740083138;148.558224;14.13625748;214.6163687;414.6172262;402.1796129;21510.94922;0.691751368;0.008631911;9.121621442;14.22413017;129.7471308;0;17.5;4;11.5;292.8031823;528.7967575;29.52822716;1.805980226;0.735562986;110;29.3806654;8.444297872;393.4887208;0.71676645;0.003795833;10.74429787;214.6163687;5;9.74610769;27.6582007
CID=1736394020;0;20;17.21162411;4;14;2.8;1.740083138;148.558224;14.13625748;216.9034336;416.2823589;402.1796129;22760.68236;0.755534491;0.009593454;8.133022557;17.21162616;139.9825438;0;20;4;14;292.8031823;571.706909;32.61804506;1.952529698;0.757797478;110;34.50837629;9.603333739;409.1425208;1.675536234;0.008950845;12.40333374;216.9034336;5;11.68516219;33.79100986
CID=1635637471;0;22.5;20.64166525;4;16.5;3.3;1.740083138;148.558224;14.13625748;219.1837179;417.9201508;402.1796129;23985.84187;0.828940867;0.010727422;7.348862341;20.64166789;151.6927758;0;22.5;4;16.5;292.8031823;617.2018999;35.58697305;2.107907076;0.780040388;110;40.20531535;10.75126923;425.110198;2.841293182;0.015312555;14.05126923;219.1837179;5;13.98222115;40.61999757
CID=614000558;0;25;23.89220706;4;19;3.8;1.740083138;148.558224;14.13625748;221.457497;419.5308075;402.1796129;25015.37037;0.887717422;0.011847373;6.714748389;23.89220886;160.4301709;0;25;4;19;292.8031823;665.3809326;38.4038453;2.272451164;0.798297367;110;45.4723482;11.88834076;441.3905918;4.143180064;0.022528307;15.68834076;221.457497;5;16.4351815;46.26328372
CID=-972286359;0;27.5;28.08274852;4;21.5;4.3;1.740083138;148.558224;14.13625748;223.7250392;421.1145383;402.1796129;26124.78141;0.966004676;0.01329373;6.13856999;28.08275428;172.3879527;0;27.5;4;21.5;292.8031823;716.3448726;41.34517873;2.446506445;0.818365079;110;52.13728198;13.01478332;457.9825961;5.7350195;0.031465571;17.31478332;223.7250392;5;19.26971249;54.52185662
CID=815513656;0;30;32.59577579;4;24;4.8;1.740083138;148.558224;14.13625748;225.9866058;422.6715563;402.1796129;27170.04618;1.042922297;0.014885519;5.637404923;32.5957809;183.7556157;0;30;4;24;292.8031823;770.1963031;44.27746094;2.630423266;0.836292629;110;59.21870378;14.13083063;474.8851741;7.548468177;0.041793576;18.93083063;225.9866058;5;22.36801528;63.27905734
CID=714757107;0;32.5;37.65866129;4;26.5;5.3;1.740083138;148.558224;14.13625748;228.2424503;424.2020779;402.1796129;28171.11565;1.126227584;0.016699492;5.201801896;37.65864874;195.8928304;0;32.5;4;26.5;292.8031823;827.0395933;47.18633548;2.824558076;0.8526688;110;67.10272185;15.23671543;492.0973733;9.65269105;0.05393793;20.53671543;228.2424503;5;25.90163003;72.92975508
CID=-1637692015;0;35;42.01050535;4;29;5.8;1.740083138;148.558224;14.13625748;230.4928179;425.7063298;402.1796129;28986.18231;1.18196221;0.018333251;4.830394869;42.01050001;202.9273037;0;35;4;29;292.8031823;886.9809836;49.98626441;3.029273714;0.864159796;110;73.86174595;16.33266976;509.6183422;11.74604718;0.066248973;22.13266976;230.4928179;5;29.46683082;79.64152892
CID=-1738448564;0;37.5;47.6024259;4;31.5;6.3;1.740083138;148.558224;14.13625748;232.7379449;427.1845234;402.1796129;29849.60243;1.262185932;0.020421384;4.492773289;47.60242192;213.8668897;0;37.5;4;31.5;292.8031823;950.1286888;52.83572283;3.244939762;0.876094418;110;82.55319999;17.41892526;527.4473469;14.31131092;0.081480928;23.71892526;232.7379449;5;33.63132971;89.51571444
CID=1534881819;0;40;53.66850292;4;34;6.8;1.740083138;148.558224;14.13625748;234.9780581;428.6368908;402.1796129;30696.79737;1.34079904;0.022726225;4.177193345;53.66849594;224.1836841;0;40;4;34;292.8031823;1016.593022;55.7756039;3.471932969;0.886174996;110;92.0143809;18.49571354;545.5837901;17.12949876;0.098459854;25.29571354;234.9780581;5;38.5733225;98.9540442
CID=-51405098;0;42.5;59.42159867;4;36.5;7.3;1.740083138;148.558224;14.13625748;237.2133747;430.0636623;402.1796129;31436.46216;1.406648224;0.024988588;3.905136074;59.42160823;232.0494659;0;42.5;4;36.5;292.8031823;1086.486544;58.60854684;3.710637758;0.893588053;110;101.0329012;19.56326666;564.0272313;20.04449954;0.116331636;26.86326666;237.2133747;5;43.11888976;108.3297254
CID=1736394917;0;45;64.05146401;4;39;7.8;1.740083138;148.558224;14.13625748;239.4441014;431.4650728;402.1796129;32050.99287;1.435176546;0.026926498;3.646352757;64.05145222;233.5541894;0;45;4;39;292.8031823;1159.924238;61.53707189;3.961446829;0.898355894;110;108.326905;20.62181757;582.7774088;22.62544836;0.132598707;28.42181757;239.4441014;5;49.1988671;108.6092547
CID=1635638368;0;47.5;68.12689187;4;41.5;8.3;1.740083138;148.558224;14.13625748;241.6704339;432.8413621;402.1796129;32608.10853;1.45136172;0.028724376;3.419455106;68.12690062;232.9568781;0;47.5;4;41.5;292.8031823;1237.023721;64.38070092;4.224761874;0.901835141;109.5232287;114.7749873;21.67160072;601.8342648;25.13855029;0.148790255;29.97160072;241.6704339;7.36948526;54.75663917;108.23765
CID=614001455;0;50;73.95024953;4;44;8.8;1.740083138;148.558224;14.13625748;243.8925568;434.1927758;402.1796129;33258.99248;1.503132422;0.031192259;3.217384349;73.95025906;237.9264061;0;50;4;44;292.8031823;1317.90549;67.17858878;4.50099442;0.905858914;109.6247293;124.0323332;22.71285272;621.1979729;28.43481357;0.169992916;31.51285272;243.8925568;8.330256334;62.08063055;109.5591065
CID=-972285462;0;52.5;80.57124074;4;46.5;9.3;1.740083138;148.558224;14.13625748;246.1106432;435.5195666;402.1796129;33939.68131;1.557552797;0.034017233;3.017027441;80.57124606;243.0856603;0;52.5;4;46.5;292.8031823;1402.693214;70.15301295;4.790566835;0.909362537;109.3846231;134.6166559;23.74581316;640.8689702;32.0226899;0.193392568;33.04581316;246.1106432;10;70.94382203;109.4534969
CID=815514553;0;55;87.22910762;4;49;9.8;1.740083138;148.558224;14.13625748;248.3248544;436.8219954;402.1796129;34569.65941;1.607385542;0.036936929;2.835107411;87.22911641;247.3039144;0;55;4;49;292.8031823;1491.514087;73.10166601;5.093913511;0.912010776;108.7525983;145.3172864;24.7707255;660.8479939;35.76350534;0.218212834;34.5707255;248.3248544;10;79.52480156;110.3420258
CID=714758004;0;57.5;95.61732792;4;51.5;10.3;1.740083138;148.558224;14.13625748;250.5353402;438.1003329;402.1796129;35236.09879;1.681945922;0.040582509;2.667481971;95.61731579;255.057466;0;57.5;4;51.5;292.8031823;1584.499235;76.05787438;5.411482288;0.914429967;108.6602418;158.8699921;25.78783818;681.1361233;40.34715279;0.248753633;36.08783818;250.5353402;10;90.35257036;111.4116006
CID=-1637686766;0;60;106.0099935;4;54;10.8;1.740083138;148.558224;14.13625748;252.7422389;439.3548621;402.1796129;35914.81186;1.387013588;0.044573812;1.980825259;104.6390475;207.2716683;0;60;4;54;292.8031823;1681.784218;89.48013918;5.743736133;0.916220973;95.34957419;173.5199144;26.79740596;701.7348296;35.99484256;0.224270746;37.59740596;252.7422389;10;104.6389778;110.1230405
CID=-1738443315;0;62.5;0;4;56.5;11.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1534887068;0;65;0;4;59;11.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-51399849;0;67.5;0;4;61.5;12.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1736400166;0;69.99;0;4;63.99;12.798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1635643617;3;-5;0;4;8;1.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=614006704;3;-2.5;0;4;8;1.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-972280213;3;0;0;4;8;1.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=815519802;3;2.5;0;4;8;1.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=714763253;3;5;0;4;8;1.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1637685613;3;7.5;0;4;8;1.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1738442162;3;10;0;4;8;1.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1534888221;3;12.5;0;4;8;1.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-51398696;3;15;0;4;9;1.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1736401319;3;17.5;0;4;11.5;2.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1635644770;3;20;0;4;14;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=614007857;3;22.5;17.88238953;4;16.5;3.3;1.738524714;148.4988011;15.67656327;221.4377623;417.4491011;403.9733714;22357.49666;0.819774261;0.009935028;8.367896654;17.88239032;149.6379942;3;22.5;4;16.5;325.9849315;617.2018999;34.73128804;1.893344877;0.762409037;110;35.63635779;12.37839071;448.551579;0.9373921;0.005088983;15.67839071;221.4377623;5;12.28676157;34.66927339
CID=-972279060;3;25;21.18498185;4;19;3.8;1.738524714;148.4988011;15.67656327;223.7408501;419.0555036;403.9733714;23503.02934;0.88722364;0.011056355;7.54811141;21.18497528;159.9065536;3;25;4;19;325.9849315;665.3809326;37.65160233;2.041140152;0.783272256;110;41.09329765;13.53013191;465.7297046;2.086172134;0.011429183;17.33013191;223.7408501;5;14.33594683;41.73208691
CID=815520955;3;27.5;24.29304509;4;21.5;4.3;1.738524714;148.4988011;15.67656327;226.0378762;420.6349987;403.9733714;24485.52678;0.938784622;0.012156818;6.876171065;24.29304115;167.0431066;3;27.5;4;21.5;325.9849315;716.3448726;40.46843709;2.197478483;0.800377034;110;46.11508818;14.67114839;483.2366234;3.369581381;0.018631249;18.97114839;226.0378762;5;16.53883208;47.55568413
CID=714764406;3;30;28.74473139;4;24;4.8;1.738524714;148.4988011;15.67656327;228.3291072;422.1877968;403.9733714;25599.87565;1.029124288;0.013715125;6.288450204;28.74472604;180.7597783;3;30;4;24;325.9849315;770.1963031;43.34862691;2.362674556;0.821217309;110;53.18092113;15.8016748;501.0712415;4.998801526;0.027898429;20.6016748;228.3291072;5;19.66496554;55.98402892
CID=-1637688812;3;32.5;33.68521814;4;26.5;5.3;1.738524714;148.4988011;15.67656327;230.614802;423.7141121;403.9733714;26683.96508;1.11867133;0.015478418;5.757161323;33.68522274;193.9312615;3;32.5;4;26.5;325.9849315;827.0395933;46.30913011;2.537048536;0.840123552;110;60.91889815;16.92194484;519.232554;6.887959375;0.038806137;22.22194484;230.614802;5;23.1291331;65.35347327
CID=-1738445361;3;35;38.70457137;4;29;5.8;1.738524714;148.4988011;15.67656327;232.8952103;425.214162;403.9733714;27668.40501;1.201376808;0.017319592;5.310208449;38.70457012;205.5293353;3;35;4;29;325.9849315;886.9809836;49.17242141;2.720926331;0.855629909;110;68.72774065;18.03219157;537.7196622;8.998331206;0.051182003;23.83219157;232.8952103;5;26.54696972;75.17737633
CID=1534885022;3;37.5;43.71614296;4;31.5;6.3;1.738524714;148.4988011;15.67656327;235.1705727;426.6881743;403.9733714;28536.74397;1.274673022;0.019211118;4.921942137;43.71615259;215.1683735;3;37.5;4;31.5;325.9849315;950.1286888;51.98695849;2.914639902;0.868108705;110;76.51095068;19.13264774;556.531792;11.2895989;0.06483807;25.43264774;235.1705727;5;30.29308982;83.98530237
CID=-51401895;3;40;49.08737097;4;34;6.8;1.738524714;148.4988011;15.67656327;237.44112;428.1363614;403.9733714;29354.5969;1.350911921;0.02127717;4.583060754;49.08737103;224.9704037;3;40;4;34;325.9849315;1016.593022;54.75299872;3.11852765;0.878810282;110;84.86535256;20.22354612;575.668313;13.85855273;0.080374424;27.02354612;237.44112;5;34.49695218;92.85862735
