;Step SST;Step SDT;Percent Power;;Subcooling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3;2.5;;;6;;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;11;11
;INPUT BLOCK;;;;;;OUTPUT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CID;SST Verd. Temp;SDT Kond. Temperatur;Value Power;SSH Superheat;LLT Leaving Liquid Temp;tapp T approach Economizer;ENTROPY_SUCTION;SPEED_SOUND;DENSITY_SUCTION;ENTHALPY_LIQUID_CONDENSER_EXIT;ENTHALPY_DISCHARGE_ISENTROPIC;ENTHALPY_SUCTION;SPEED_COMPRESSOR;MASS_FLOW_RATE_EVAPORATOR;MASS_FLOW_RATE_MOTOR_COOLING;COEFFICIENT_OF_PERFORMANCE;POWER_INPUT_ELECTRICAL;CAPACITY_EVAPORATOR;TEMPERATURE_SUCT_SAT;TEMPERATURE_DISCH_SAT;TEMPERATURE_SUCT_SUPER_HEAT;TEMPERATURE_CONDENSER_LIQUID_LEAVING;PRESSURE_SUCT_ABSOLUTE;PRESSURE_DISCH_ABSOLUTE;TEMPERATURE_DISCH;PRESSURE_RATIO;POWER_FACTOR;IGV_ANGLE;INPUT_CURRENT;ECON_SAT_TEMP;ECON_INTERSTAGE_P;ECON_CAPACITY;ECON_MASS_FLOW;TEMPERATURE_ECO_LIQUID_LEAVING;ENTHALPY_LIQUID_ECO_EXIT;TOLERANCE;POWER_INPUT_ELECTRICAL;POWER_INPUT_ELECTRICAL
CID=314934538;3;65;0;4;59;11.8;1.738524714;148.4988011;15.67656327;285.8810109;441.2512183;403.9733714;36149.44609;2.105099412;0.059894517;2.220157567;111.9723043;248.5961587;3;65;4;59;325.9849315;1889.821762;83.58738502;5.797267233;0.917243018;110;185.4735468;0;0;0;0;0;0;10;105.0583828;111.9723023
CID=-989027377;3;67.5;0;4;61.5;12.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-94998204;3;69.99;0;4;63.99;12.798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1323147914;6;-5;0;4;11;2.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-2104898710;6;-2.5;0;4;11;2.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-518611793;6;0;0;4;11;2.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=503025120;6;2.5;0;4;11;2.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=603781669;6;5;0;4;11;2.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1269188222;6;7.5;0;4;11;2.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1439492157;6;10;0;4;11;2.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-417855244;6;12.5;0;4;11;2.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-317098695;6;15;0;4;11;2.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-263137982;6;17.5;0;4;11.5;2.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1323148935;6;20;0;4;14;2.8;1.737077352;148.3861019;17.34764189;219.0933108;415.3827377;405.747427;19520.58155;0.725556748;0.008075485;11.2379915;12.05092152;135.4281536;6;20;4;14;361.9780948;571.706909;30.53671568;1.579396426;0.717496739;101.0561082;25.51855643;0;0;0;0;0;0;10;9.541711992;22.8585064
CID=-2104897685;6;22.5;0;4;16.5;3.3;1.737077352;148.3861019;17.34764189;222.5675461;417.0122824;405.747427;20389.28178;0.763419145;0.008825599;9.862680981;14.17900755;139.8430281;6;22.5;4;16.5;361.9780948;617.2018999;33.49262753;1.705080801;0.73520478;108.8389847;29.30173172;0;0;0;0;0;0;7.902538131;10.16438029;28.67394011
CID=-518610768;6;25;0;4;19;3.8;1.737077352;148.3861019;17.34764189;226.0632575;418.6147314;405.747427;21646.51492;0.839537294;0.009931757;8.697281597;17.34467944;150.8515613;6;25;4;19;361.9780948;665.3809326;36.61129415;1.838180106;0.758722836;109.9999893;34.73272824;0;0;0;0;0;0;5.000013657;12.35369505;34.98527022
CID=1235812856;6;27.5;0;4;21.5;4.3;1.737077352;148.3861019;17.34764189;229.5812925;420.1902897;405.747427;22638.60332;0.877188275;0.010893142;7.792011027;19.83196215;154.5308677;6;27.5;4;21.5;361.9780948;716.3448726;39.5382557;1.97897299;0.775081539;108.405591;38.87532814;0;0;0;0;0;0;8.986022499;14.738982;42.02527867
CID=-68149059;6;30;0;4;24;4.8;1.737077352;148.3861019;17.34764189;233.1225601;421.7391656;405.747427;23778.91597;0.953081438;0.012223932;7.052298687;23.32935171;164.5255564;6;30;4;24;361.9780948;770.1963031;42.43348033;2.12774285;0.795315881;109.6855571;44.56755326;0;0;0;0;0;0;6.572194573;17.1011972;49.1455191
CID=1437325954;6;32.5;0;4;26.5;5.3;1.737077352;148.3861019;17.34764189;236.6880382;423.261571;405.747427;24856.46698;1.03717204;0.013787887;6.414557793;27.3352703;175.3436711;6;32.5;4;26.5;361.9780948;827.0395933;45.3375469;2.284778016;0.815045283;110;50.95624424;0;0;0;0;0;0;5;19.74272132;55.96648682
CID=133364039;6;35;0;4;29;5.8;1.737077352;148.3861019;17.34764189;240.2787811;424.7577212;405.747427;25964.27141;1.142634221;0.015732619;5.863450679;32.24554066;189.0701373;6;35;4;29;361.9780948;886.9809836;48.2404776;2.450371988;0.835022427;110;58.67151452;0;0;0;0;0;0;5;22.99099367;65.09999553
CID=314932492;6;37.5;0;4;31.5;6.3;1.737077352;148.3861019;17.34764189;243.8959281;426.2278402;405.747427;26922.76134;1.217959567;0.017632414;5.364484872;36.74697313;197.1285815;6;37.5;4;31.5;361.9780948;950.1286888;51.19517918;2.624823719;0.849976859;110;65.68561127;0;0;0;0;0;0;5;26.38354302;74.58031305
CID=-989029423;6;40;0;4;34;6.8;1.737077352;148.3861019;17.34764189;247.5407141;427.6721408;405.747427;27943.71151;1.331287315;0.020140928;4.93183916;42.70589192;210.6185901;6;40;4;34;361.9780948;1016.593022;54.13309344;2.80843796;0.865804804;110;74.94170703;0;0;0;0;0;0;5;30.20316152;84.92117786
CID=-95000250;6;42.5;0;4;36.5;7.3;1.737077352;148.3861019;17.34764189;251.2144813;429.0908533;405.747427;28758.95767;1.406242024;0.022410269;4.560168654;47.65409765;217.3107223;6;42.5;4;36.5;361.9780948;1086.486544;56.96888397;3.001525672;0.87619187;110;82.63362546;0;0;0;0;0;0;5;33.78805315;91.83978034
CID=-1398962165;6;45;0;4;39;7.8;1.737077352;148.3861019;17.34764189;254.9186936;430.4842079;405.747427;29380.74684;1.442924718;0.024340366;4.23645982;51.37178608;217.6345076;6;45;4;39;361.9780948;1159.924238;59.71773277;3.204404507;0.88266397;110;88.42703075;0;0;0;0;0;0;5;38.49618684;102.143639
CID=-1936753807;6;47.5;0;4;41.5;8.3;1.737077352;148.3861019;17.34764189;258.6549528;431.8524399;405.747427;30272.86602;1.555456009;0.027645782;3.915963076;58.42646328;228.7958729;6;47.5;4;41.5;361.9780948;1237.023721;62.70780368;3.417399393;0.892433323;110;99.46942236;0;0;0;0;0;0;5;43.16356714;112.1825089
CID=1054251574;6;50;0;4;44;8.8;1.737077352;148.3861019;17.34764189;262.4250186;433.1957907;405.747427;31096.5664;1.667713934;0.031224146;3.637323451;65.71336882;239.0207775;6;50;4;44;361.9780948;1317.90549;65.60248931;3.640843214;0.899848661;110;110.9532514;0;0;0;0;0;0;5;48.30562145;122.2097029
CID=1235820027;6;52.5;0;4;46.5;9.3;1.737077352;148.3861019;17.34764189;266.2308322;434.5145082;405.747427;31704.30071;1.703521507;0.034028088;3.367968254;70.5676247;237.6695198;6;52.5;4;46.5;361.9780948;1402.693214;68.62367282;3.875077621;0.903644933;110;118.6488294;0;0;0;0;0;0;5;54.16458853;124.2598124
CID=-68141888;6;55;0;4;49;9.8;1.737077352;148.3861019;17.34764189;270.0745452;435.8088492;405.747427;32294.27842;1.739213448;0.036949317;3.133708774;75.29866924;235.9641005;6;55;4;49;361.9780948;1491.514087;71.53086825;4.120453995;0.90665552;109.8678943;126.1829763;0;0;0;0;0;0;6.321057046;60.31012073;124.6468042
CID=1437333125;6;57.5;0;4;51.5;10.3;1.737077352;148.3861019;17.34764189;273.9585546;437.0790802;405.747427;32995.34911;1.85048713;0.041512305;2.922283045;83.45311125;243.8736121;6;57.5;4;51.5;361.9780948;1584.499235;74.41431632;4.37733459;0.91060233;110;139.2417752;0;0;0;0;0;0;5.00000095;66.43094674;124.7604417
CID=133371210;6;60;0;4;54;10.8;1.737077352;148.3861019;17.34764189;277.8855466;438.3254799;405.747427;33502.63694;1.847720685;0.044279182;2.720247887;86.84982065;236.2530411;6;60;4;54;361.9780948;1681.784218;77.35488021;4.646093901;0.911879406;109.5958096;144.7062518;0;0;0;0;0;0;9.999998962;75.01548221;124.1370152
CID=314939663;6;62.5;0;4;56.5;11.3;1.737077352;148.3861019;17.34764189;281.8585511;439.5483415;405.747427;34229.38155;1.958060628;0.049775611;2.53109987;95.84052098;242.5819302;6;62.5;4;56.5;361.9780948;1783.509619;80.35645929;4.927120301;0.914483171;109.4000004;159.2315872;0;0;0;0;0;0;9.999998334;83.39040884;125.22865
CID=-989022252;6;65;0;4;59;11.8;1.737077352;148.3861019;17.34764189;285.8810109;440.7479758;405.747427;35094.9053;2.143284205;0.057613268;2.357011512;108.9972598;256.9077962;6;65;4;59;361.9780948;1889.821762;83.34996497;5.220818025;0.916866773;109.7119407;180.6197021;0;0;0;0;0;0;7.400494532;92.02655763;125.5367542
CID=-94993079;6;67.5;0;4;61.5;12.3;1.737077352;148.3861019;17.34764189;289.9568714;441.9247146;405.747427;36024.92127;2.403859203;0.06732249;2.229922418;124.8223661;278.3441925;6;67.5;4;61.5;361.9780948;2000.873581;85.75518909;5.527609571;0.918413415;110;206.4952034;0;0;0;0;0;0;4.748090583;104.3019681;124.8223818
CID=-1398954994;6;69.99;0;4;63.99;12.798;1.737077352;148.3861019;17.34764189;294.0740389;443.0743425;405.747427;36152.98701;2.324658309;0.069299775;2.096619739;123.8195294;259.6024695;6;69.99;4;63.99;361.9780948;2116.351904;88.31439874;5.846629767;0.918343502;110;204.8517922;0;0;0;0;0;0;10;116.6406472;123.8195287
CID=-2104903831;9;-5;0;4;14;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-518616914;9;-2.5;0;4;14;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=503019999;9;0;0;4;14;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=603776548;9;2.5;0;4;14;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1269183101;9;5;0;4;14;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1439497278;9;7.5;0;4;14;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-417860365;9;10;0;4;14;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-317103816;9;12.5;0;4;14;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-263143103;9;15;0;4;14;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1323143814;9;17.5;0;4;14;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=219410517;9;20;0;4;14;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1523372432;9;22.5;0;4;16.5;3.3;1.735731007;148.2186359;19.15811562;222.5675461;416.6065214;407.5003244;19498.21067;0.758572892;0.008116233;11.76455143;11.92438092;140.2849926;9;22.5;4;16.5;400.9358243;617.2018999;32.55938441;1.539403222;0.716391865;83.80793599;25.28954241;0;0;0;0;0;0;10;9.854564633;22.66969379
CID=154082648;9;25;0;4;19;3.8;1.735731007;148.2186359;19.15811562;226.0632575;418.2052906;407.5003244;19848.62079;0.80035845;0.008924594;10.20597844;14.22839469;145.2146895;9;25;4;19;400.9358243;665.3809326;35.62361747;1.659569667;0.735596803;106.9528983;29.38812285;0;0;0;0;0;0;10;10.21976507;29.30100847
CID=-1432204269;9;27.5;0;4;21.5;4.3;1.735731007;148.2186359;19.15811562;229.5812925;419.7771843;407.5003244;21110.33895;0.884406535;0.010064543;9.013143778;17.45814317;157.3527545;9;27.5;4;21.5;400.9358243;716.3448726;38.6438576;1.78668213;0.759507781;105.2919017;34.92380859;0;0;0;0;0;0;9.708098322;12.46874233;35.87698073
CID=355595746;9;30;0;4;24;4.8;1.735731007;148.2186359;19.15811562;233.1225601;421.322409;407.5003244;22321.38327;0.968286146;0.011372472;8.036931913;21.00895904;168.8475733;9;30;4;24;400.9358243;770.1963031;41.64146228;1.92099647;0.782233479;110;40.80598927;0;0;0;0;0;0;5;14.93045375;43.19894739
CID=254839197;9;32.5;0;4;26.5;5.3;1.735731007;148.2186359;19.15811562;236.6880382;422.8411745;407.5003244;23268.96292;1.009751683;0.012500653;7.251120087;23.78639319;172.4779935;9;32.5;4;26.5;400.9358243;827.0395933;44.50574605;2.062773;0.797742349;108.1697178;45.30245336;0;0;0;0;0;0;9.57570555;17.25794641;51.2246787
CID=-766797716;9;35;0;4;29;5.8;1.735731007;148.2186359;19.15811562;240.2787811;424.333694;407.5003244;24332.29083;1.093356248;0.014083919;6.583324779;27.77209469;182.8327191;9;35;4;29;400.9358243;886.9809836;47.39353033;2.212276703;0.816998295;109.687947;51.6467816;0;0;0;0;0;0;6.56026521;20.05053464;57.5837884
CID=1941882663;9;37.5;0;4;31.5;6.3;1.735731007;148.2186359;19.15811562;243.8959281;425.8001838;407.5003244;25310.75468;1.176805177;0.015822471;6.01990788;31.98230014;192.5305006;9;37.5;4;31.5;400.9358243;950.1286888;50.22109453;2.369777484;0.834055073;109.999998;58.26003518;0;0;0;0;0;0;5.000006137;23.6817973;66.91235801
CID=-1176730458;9;40;0;4;34;6.8;1.735731007;148.2186359;19.15811562;247.5407141;427.2408702;407.5003244;26289.78121;1.260003264;0.017812371;5.49706778;36.66493469;201.5496311;9;40;4;34;400.9358243;1016.593022;53.17636577;2.535550481;0.849729405;110;65.55805257;0;0;0;0;0;0;5;27.20080034;77.0610491
CID=-1277487007;9;42.5;0;4;36.5;7.3;1.735731007;148.2186359;19.15811562;251.2144813;428.6559669;407.5003244;27353.35808;1.385129122;0.020468018;5.04272893;42.92835798;216.4760727;9;42.5;4;36.5;400.9358243;1086.486544;56.12792138;2.70987644;0.866320766;110;75.28723166;0;0;0;0;0;0;5;30.92163803;87.57425117
CID=1276475085;9;45;0;4;39;7.8;1.735731007;148.2186359;19.15811562;254.9186936;430.0457068;407.5003244;28295.04384;1.510022518;0.023355834;4.659221324;49.45068763;230.4016983;9;45;4;39;400.9358243;1159.924238;58.96281618;2.893042148;0.879448773;110;85.43140797;0;0;0;0;0;0;5;34.79148867;97.39599709
CID=1175718536;9;47.5;0;4;41.5;8.3;1.735731007;148.2186359;19.15811562;258.6549528;431.4103232;407.5003244;29073.42674;1.59254592;0.026020537;4.311861459;54.97465343;237.0430893;9;47.5;4;41.5;400.9358243;1237.023721;61.80073533;3.085340961;0.888022404;110;94.05769968;0;0;0;0;0;0;5;39.48563183;105.9389695
CID=154081623;9;50;0;4;44;8.8;1.735731007;148.2186359;19.15811562;262.4250186;432.7500552;407.5003244;29699.86882;1.632803709;0.028356751;3.996508386;59.27161274;236.8794974;9;50;4;44;400.9358243;1317.90549;64.64145498;3.287073417;0.89341715;110;100.797146;0;0;0;0;0;0;5;44.30865465;117.1977281
CID=-1432205294;9;52.5;0;4;46.5;9.3;1.735731007;148.2186359;19.15811562;266.2308322;434.065149;407.5003244;30442.25931;1.714767144;0.031580094;3.700245723;65.46708025;242.2442837;9;52.5;4;46.5;400.9358243;1402.693214;67.58244638;3.49854797;0.899634116;110;110.5637683;0;0;0;0;0;0;5;49.64857072;126.9601425
CID=355594721;9;55;0;4;49;9.8;1.735731007;148.2186359;19.15811562;270.0745452;435.3558594;407.5003244;31238.31744;1.838373514;0.035755452;3.435892865;73.5296246;252.6399126;9;55;4;49;400.9358243;1491.514087;70.49416754;3.720081859;0.905600813;110;123.3619771;0;0;0;0;0;0;5;54.9360529;126.9601232
CID=254838172;9;57.5;0;4;51.5;10.3;1.735731007;148.2186359;19.15811562;273.9585546;436.6224509;407.5003244;31827.69296;1.877749151;0.038974478;3.185709407;78.71337677;250.7579448;9;57.5;4;51.5;400.9358243;1584.499235;73.47189186;3.952002139;0.90847786;110;131.6406361;0;0;0;0;0;0;5;61.56192315;126.9601884
CID=-766798741;9;60;0;4;54;10.8;1.735731007;148.2186359;19.15811562;277.8855466;437.8652004;407.5003244;32393.63684;1.916955942;0.042361141;2.964803265;83.80516219;248.4658185;9;60;4;54;400.9358243;1681.784218;76.36337732;4.194646914;0.910743522;109.3361957;139.8074956;0;0;0;0;0;0;9.999984668;67.51448803;126.960146
CID=1941881638;9;62.5;0;4;56.5;11.3;1.735731007;148.2186359;19.15811562;281.8585511;439.0843992;407.5003244;33088.58507;2.039450307;0.047648434;2.766091986;92.63616485;256.2401533;9;62.5;4;56.5;400.9358243;1783.509619;79.21186368;4.448366824;0.913668162;110;154.0450868;0;0;0;0;0;0;5;74.88390263;126.9602076
CID=-1176731483;9;65;0;4;59;11.8;1.735731007;148.2186359;19.15811562;285.8810109;440.2803564;407.5003244;33660.12527;2.077825144;0.051867311;2.569229316;98.35777056;252.7036676;9;65;4;59;400.9358243;1889.821762;82.20703465;4.713526822;0.915049139;109.6788007;163.3127288;0;0;0;0;0;0;9.999993879;84.54496487;126.9602075
CID=-1277488032;9;67.5;0;4;61.5;12.3;1.735731007;148.2186359;19.15811562;289.9568714;441.4534021;407.5003244;34361.88215;2.199099432;0.058374004;2.388846943;108.2069077;258.4897407;9;67.5;4;61.5;400.9358243;2000.873581;85.18942963;4.990508355;0.91675846;109.4345161;179.3311923;0;0;0;0;0;0;10;93.47532903;126.9601419
CID=1276474064;9;69.99;0;4;63.99;12.798;1.735731007;148.2186359;19.15811562;294.0740389;442.5993344;407.5003244;35290.21328;2.444395265;0.068642256;2.224228813;124.6538457;277.2586752;9;69.99;4;63.99;400.9358243;2116.351904;88.13324722;5.278530317;0.918401876;110;206.2190088;0;0;0;0;0;0;5;102.6562813;126.9601521
CID=1523374478;12;-5;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1467630903;12;-2.5;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-163668988;12;0;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-701467801;12;2.5;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=602494114;12;5;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1906456029;12;7.5;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1084549352;12;10;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=2061173291;12;12.5;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-929832090;12;15;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=219413588;12;17.5;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1523375503;12;20;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=154079577;12;22.5;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1432207340;12;25;0;4;19;3.8;1.734475823;147.9948717;21.11717765;226.0632575;417.8240645;409.2305349;19468.48025;0.788778771;0.008156198;12.25994455;11.78459327;144.47846;12;25;4;19;443.0145314;665.3809326;34.68411986;1.501939294;0.715164318;70.77014947;25.03597657;0;0;0;0;0;0;10;10.7949832;16.70831044
CID=355592675;12;27.5;0;4;21.5;4.3;1.734475823;147.9948717;21.11717765;229.5812925;419.3925397;409.2305349;19549.02673;0.881474458;0.009217302;10.60902233;14.92656096;158.3562186;12;27.5;4;21.5;443.0145314;716.3448726;37.76612583;1.616978274;0.741050526;104.3965982;30.60326162;0;0;0;0;0;0;9.999992482;11.11275159;29.80314543
CID=254836126;12;30;0;4;24;4.8;1.734475823;147.9948717;21.11717765;233.1225601;420.934358;409.2305349;20606.08879;0.927373512;0.010197261;9.303806189;17.55387717;163.3178711;12;30;4;24;443.0145314;770.1963031;40.77718006;1.738535078;0.760167099;108.2983116;35.08486116;0;0;0;0;0;0;9.999938851;13.02925988;36.73661594
CID=-766800787;12;32.5;0;4;26.5;5.3;1.734475823;147.9948717;21.11717765;236.6880382;422.4497275;409.2305349;21790.84962;1.019746549;0.011580679;8.26649444;21.28467112;175.9496155;12;32.5;4;26.5;443.0145314;827.0395933;43.7819409;1.866845294;0.783857142;109.6452305;41.25587479;0;0;0;0;0;0;5.886923688;15.6765552;44.27492063
CID=1941879592;12;35;0;4;29;5.8;1.734475823;147.9948717;21.11717765;240.2787811;423.9388593;409.2305349;22749.26108;1.065431872;0.012774181;7.43711504;24.2038186;180.0065834;12;35;4;29;443.0145314;886.9809836;46.65456997;2.002148735;0.79991721;106.8463343;45.97212984;0;0;0;0;0;0;9.999965362;18.17229673;52.56531055
CID=-1176733529;12;37.5;0;4;31.5;6.3;1.734475823;147.9948717;21.11717765;243.8959281;425.401968;409.2305349;23840.94341;1.157519143;0.014443013;6.747073262;28.36459083;191.3779724;12;37.5;4;31.5;443.0145314;950.1286888;49.5137354;2.144689669;0.819589357;109.0830913;52.58186541;0;0;0;0;0;0;9.584485456;20.80627779;59.35359478
CID=-1277490078;12;40;0;4;34;6.8;1.734475823;147.9948717;21.11717765;247.5407141;426.8392717;409.2305349;24995.78872;1.295872476;0.016725777;6.151069957;34.06389293;209.5293884;12;40;4;34;443.0145314;1016.593022;52.39302405;2.294717103;0.841413634;109.9999999;61.50926112;0;0;0;0;0;0;5.000000543;24.01731118;68.71216012
CID=1276480210;12;42.5;0;4;36.5;7.3;1.734475823;147.9948717;21.11717765;251.2144813;428.250999;409.2305349;25947.49826;1.387511875;0.018843475;5.626728363;38.96565406;219.2491509;12;42.5;4;36.5;443.0145314;1086.486544;55.26015035;2.452485115;0.856348525;110;69.13328478;0;0;0;0;0;0;5;28.00830752;79.30217897
CID=1175723661;12;45;0;4;39;7.8;1.734475823;147.9948717;21.11717765;254.9186936;429.6373654;409.2305349;26867.15189;1.478898262;0.021214423;5.155438656;44.26616807;228.211514;12;45;4;39;443.0145314;1159.924238;58.17589582;2.618253254;0.869321569;110;77.36548444;0;0;0;0;0;0;5;31.83347955;90.17385312
CID=154086748;12;47.5;0;4;41.5;8.3;1.734475823;147.9948717;21.11717765;258.6549528;430.998607;409.2305349;27751.05487;1.578977898;0.023923215;4.741844467;50.13988076;237.7555162;12;47.5;4;41.5;443.0145314;1237.023721;61.07846679;2.79228701;0.880632888;110;86.50558994;0;0;0;0;0;0;5;36.20592961;102.0197991
CID=-1432200169;12;50;0;4;44;8.8;1.734475823;147.9948717;21.11717765;262.4250186;432.3349613;409.2305349;28513.29727;1.661013883;0.02661219;4.387493496;55.57751845;243.8460007;12;50;4;44;443.0145314;1317.90549;63.88691392;2.974858377;0.888840713;110;95.001615;0;0;0;0;0;0;5;40.33720664;109.7482626
CID=355599846;12;52.5;0;4;46.5;9.3;1.734475823;147.9948717;21.11717765;266.2308322;433.6466726;409.2305349;29229.64576;1.751767026;0.029616452;4.077536232;61.43468744;250.502164;12;52.5;4;46.5;443.0145314;1402.693214;66.63315373;3.166246511;0.895778176;110;104.2002958;0;0;0;0;0;0;5;45.51938002;121.4230265
CID=254843297;12;55;0;4;49;9.8;1.734475823;147.9948717;21.11717765;270.0745452;434.9339937;409.2305349;30088.49724;1.88825964;0.03375899;3.770901195;69.68165577;262.762639;12;55;4;49;443.0145314;1491.514087;69.57708522;3.366738517;0.903009839;110;117.2416051;0;0;0;0;0;0;5;50.81450947;126.9601507
CID=-766793616;12;57.5;0;4;51.5;10.3;1.734475823;147.9948717;21.11717765;273.9585546;436.1971873;409.2305349;30900.61448;2.02433702;0.038316525;3.495963661;78.32921165;273.8360775;12;57.5;4;51.5;443.0145314;1584.499235;72.49457807;3.576630387;0.908285944;110;131.0258357;0;0;0;0;0;0;5;56.58015959;126.9601076
CID=1941886763;12;60;0;4;54;10.8;1.734475823;147.9948717;21.11717765;277.8855466;437.4365287;409.2305349;31363.21752;2.021648773;0.04100567;3.240585454;81.93995751;265.5334344;12;60;4;54;443.0145314;1681.784218;75.42816442;3.796228112;0.909970533;110;136.8119967;0;0;0;0;0;0;5;62.88560712;126.9601647
CID=-1176726358;12;62.5;0;4;56.5;11.3;1.734475823;147.9948717;21.11717765;281.8585511;438.6523075;409.2305349;31932.56394;2.06483828;0.044695105;3.008946873;87.40684341;263.0025482;12;62.5;4;56.5;443.0145314;1783.509619;78.3522254;4.025849024;0.912071599;109.9338468;145.603656;0;0;0;0;0;0;5.826914764;70.12010118;126.9601099
