;Step SST;Step SDT;Percent Power;;Subcooling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3;2.5;;;6;;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;11;11
;INPUT BLOCK;;;;;;OUTPUT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CID;SST Verd. Temp;SDT Kond. Temperatur;Value Power;SSH Superheat;LLT Leaving Liquid Temp;tapp T approach Economizer;ENTROPY_SUCTION;SPEED_SOUND;DENSITY_SUCTION;ENTHALPY_LIQUID_CONDENSER_EXIT;ENTHALPY_DISCHARGE_ISENTROPIC;ENTHALPY_SUCTION;SPEED_COMPRESSOR;MASS_FLOW_RATE_EVAPORATOR;MASS_FLOW_RATE_MOTOR_COOLING;COEFFICIENT_OF_PERFORMANCE;POWER_INPUT_ELECTRICAL;CAPACITY_EVAPORATOR;TEMPERATURE_SUCT_SAT;TEMPERATURE_DISCH_SAT;TEMPERATURE_SUCT_SUPER_HEAT;TEMPERATURE_CONDENSER_LIQUID_LEAVING;PRESSURE_SUCT_ABSOLUTE;PRESSURE_DISCH_ABSOLUTE;TEMPERATURE_DISCH;PRESSURE_RATIO;POWER_FACTOR;IGV_ANGLE;INPUT_CURRENT;ECON_SAT_TEMP;ECON_INTERSTAGE_P;ECON_CAPACITY;ECON_MASS_FLOW;TEMPERATURE_ECO_LIQUID_LEAVING;ENTHALPY_LIQUID_ECO_EXIT;TOLERANCE;POWER_INPUT_ELECTRICAL;POWER_INPUT_ELECTRICAL
CID=519964550;-15;17.5;0;4;11.5;2.3;1.749912208;148.1061964;8.127938633;203.3491097;417.5513449;392.9623045;29300.87387;0.67446048;0.011704621;5.052052983;25.31378962;127.8866064;-15;17.5;4;11.5;163.9400843;528.7967575;34.62772026;3.225548894;0.805513986;110;47.74631477;0.153332471;294.4333286;8.433415592;0.043172147;2.453332471;203.3491097;5;19.20515925;50.30394885
CID=903046101;-15;20;0;4;14;2.8;1.749912208;148.1061964;8.127938633;205.4931993;419.2435367;392.9623045;30324.93271;0.727350629;0.012985156;4.669412237;29.20191337;136.3557716;-15;20;4;14;163.9400843;571.706909;37.81193371;3.487291785;0.823140319;110;53.90055157;1.236300008;306.146499;10.06864922;0.051945743;4.036300008;205.4931993;5;22.27983914;56.5903176
CID=-2087959280;-15;22.5;0;4;16.5;3.3;1.749912208;148.1061964;8.127938633;207.6299286;420.9082324;392.9623045;31268.08249;0.780134949;0.014371889;4.33791052;33.33039326;144.5842636;-15;22.5;4;16.5;163.9400843;617.2018999;40.91378699;3.764801651;0.838895479;110;60.36543855;2.308660931;318.0945323;11.86803919;0.061711505;5.608660931;207.6299286;5;25.44974466;61.94203644
CID=-1704877729;-15;25;0;4;19;3.8;1.749912208;148.1061964;8.127938633;209.7595539;422.5456569;392.9623045;32093.26318;0.814964999;0.015655755;4.03476942;37.00430286;149.3038296;-15;25;4;19;163.9400843;665.3809326;44.04130729;4.058683607;0.850747407;110;66.08568088;3.370647007;330.2765601;13.54219462;0.070976602;7.170647007;209.7595539;5;29.59668947;62.43444154
CID=-400915814;-15;27.5;0;4;21.5;4.3;1.749912208;148.1061964;8.127938633;211.8823254;424.1560347;392.9623045;32925.09492;0.867537061;0.017254501;3.776615521;41.59639551;157.0935929;-15;27.5;4;21.5;163.9400843;716.3448726;47.03571391;4.369552912;0.863156572;110;73.21867971;4.422488234;342.6917547;15.65989671;0.082734256;8.722488234;211.8823254;5.000000657;33.47635468;62.33364455
CID=-17834263;-15;30;0;4;24;4.8;1.749912208;148.1061964;8.127938633;213.9984875;425.7395938;392.9623045;33738.42854;0.902154302;0.018751269;3.530142681;45.73553874;161.4529773;-15;30;4;24;163.9400843;770.1963031;50.14470901;4.698035301;0.872424522;109.8573864;79.64925369;5.464413053;355.3393404;17.61146493;0.093798173;10.26441305;213.9984875;8.565340854;39.14848969;61.77953323
CID=1286127652;-15;32.5;0;4;26.5;5.3;1.749912208;148.1061964;8.127938633;216.1082784;427.2965655;392.9623045;34663.60491;0.972183817;0.020949499;3.30802895;51.97494484;171.9346222;-15;32.5;4;26.5;163.9400843;827.0395933;53.26521746;5.044767404;0.883619861;109.3475878;89.36847439;6.496648597;368.2186044;20.43844507;0.109744325;11.7966486;216.1082784;10;44.81291256;62.47003159
CID=1669209203;-15;35;0;4;29;5.8;1.749912208;148.1061964;8.127938633;218.2119299;428.8271845;392.9623045;35882.07063;1.1130873;0.024501915;3.123932746;62.26524017;194.5124227;-15;35;4;29;163.9400843;886.9809836;56.16731284;5.410397266;0.896627963;110;105.5089168;7.51942096;381.3289095;25.1030119;0.135903005;13.31942096;218.2119299;5;52.22685927;63.29539751
CID=-1321796178;-15;37.5;0;4;31.5;6.3;1.749912208;148.1061964;8.127938633;220.3096673;430.3316884;392.9623045;35987.68548;1.077115475;0.024359293;3.053165075;60.90952266;185.9668273;-15;37.5;4;31.5;163.9400843;950.1286888;57.47011368;5.795584973;0.895224974;110;103.3733958;8.53295552;394.6697066;25.97967114;0.141820949;14.83295552;220.3096673;10;60.56919882;60.90952246
CID=-783994294;-15;40;0;4;34;6.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=519967621;-15;42.5;0;4;36.5;7.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=903049172;-15;45;0;4;39;7.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-2087956209;-15;47.5;0;4;41.5;8.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1704874658;-15;50;0;4;44;8.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
