;Step SST;Step SDT;Percent Power;;Subcooling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3;2.5;0;;6;;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;11;11
;INPUT BLOCK;;;;;;OUTPUT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CID;SST Verd. Temp;SDT Kond. Temperatur;Value Power;SSH Superheat;LLT Leaving Liquid Temp;tapp T approach Economizer;ENTROPY_SUCTION;SPEED_SOUND;DENSITY_SUCTION;ENTHALPY_LIQUID_CONDENSER_EXIT;ENTHALPY_DISCHARGE_ISENTROPIC;ENTHALPY_SUCTION;SPEED_COMPRESSOR;MASS_FLOW_RATE_EVAPORATOR;MASS_FLOW_RATE_MOTOR_COOLING;COEFFICIENT_OF_PERFORMANCE;POWER_INPUT_ELECTRICAL;CAPACITY_EVAPORATOR;TEMPERATURE_SUCT_SAT;TEMPERATURE_DISCH_SAT;TEMPERATURE_SUCT_SUPER_HEAT;TEMPERATURE_CONDENSER_LIQUID_LEAVING;PRESSURE_SUCT_ABSOLUTE;PRESSURE_DISCH_ABSOLUTE;TEMPERATURE_DISCH;PRESSURE_RATIO;POWER_FACTOR;IGV_ANGLE;INPUT_CURRENT;ECON_SAT_TEMP;ECON_INTERSTAGE_P;ECON_CAPACITY;ECON_MASS_FLOW;TEMPERATURE_ECO_LIQUID_LEAVING;ENTHALPY_LIQUID_ECO_EXIT;TOLERANCE;POWER_INPUT_ELECTRICAL;POWER_INPUT_ELECTRICAL
CID=270783087;-15;2.5;7.391284165;4;-3.5;0;0.780912623;139.7222318;6.578452783;19.8464382;214.2738034;201.5939393;21597.70618;0.333699762;0.00712931;8.205487882;7.391284792;60.6490978;-15;2.5;4;-3.5;120.0066092;237.1557572;12.89080023;1.976189135;0.672571817;110;16.69694619;0;0;0;0;0;0;5;5.286730382;13.70494552
CID=270783118;-15;5;8.685609005;4;-1;0;0.780912623;139.7222318;6.578452783;23.10639872;215.9685303;201.5939393;22802.00173;0.362834573;0.007549787;7.456179433;8.685607849;64.76145061;-15;5;4;-1;120.0066092;259.3030423;15.56986735;2.16073968;0.68596645;110;19.23769867;0;0;0;0;0;0;5;6.182272166;16.19561952
CID=270782901;-15;7.5;10.26623561;4;1.5;0.3;0.780912623;139.7222318;6.578452783;26.38171718;217.6347823;201.5939393;23989.46471;0.398798191;0.00810242;6.806224848;10.26623698;69.87431725;-15;7.5;4;1.5;120.0066092;283.0057566;18.25524506;2.358251421;0.701344501;110;22.24004517;0;0;0;0;0;0;5;7.229856844;19.37537193
CID=270782932;-15;10;12.20257896;4;4;0.8;0.780912623;139.7222318;6.578452783;29.67294474;219.2727928;201.5939393;25209.01345;0.440095093;0.008812042;6.200458179;12.20257987;75.66158615;-15;10;4;4;120.0066092;308.3346683;21.09367709;2.56931406;0.718813028;110;25.79238453;0;0;0;0;0;0;5;8.574741856;23.08609027
CID=270782963;-15;12.5;14.33745173;4;6.5;1.3;0.780912623;139.7222318;6.578452783;32.98064018;220.8827942;201.5939393;26349.58552;0.483042046;0.009637166;5.680737909;14.33745304;81.44731301;-15;12.5;4;6.5;120.0066092;335.3618017;23.85753219;2.794527768;0.736459539;110;29.57868705;0;0;0;0;0;0;5;10.09212807;27.07342272
CID=270782994;-15;15;16.20013698;4;9;1.8;0.780912623;139.7222318;6.578452783;36.30537198;222.4650164;201.5939393;27266.82251;0.513097977;0.010426362;5.235092488;16.20013968;84.80922955;-15;15;4;9;120.0066092;364.160422;26.47195843;3.034503054;0.750586985;110;32.79242288;0;0;0;0;0;0;5;11.56755525;30.09788218
CID=270782777;-15;17.5;18.58731415;4;11.5;2.3;0.780912623;139.7222318;6.578452783;39.64772049;224.019687;201.5939393;28227.54462;0.554715074;0.011433019;4.833081377;18.58731556;89.83400867;-15;17.5;4;11.5;120.0066092;394.8050249;29.15546237;3.289860681;0.767114229;110;36.81394928;0;0;0;0;0;0;5;13.35752046;34.27669524
CID=270782808;-15;20;21.06489747;4;14;2.8;0.780912623;139.7222318;6.578452783;43.0082804;225.54703;201.5939393;29134.88932;0.592742488;0.012524203;4.462422667;21.06489346;94.00045805;-15;20;4;14;120.0066092;427.3713314;31.90013861;3.561231622;0.782564434;110;40.89732822;0;0;0;0;0;0;5;15.33913918;38.24217233
CID=-1569686048;-15;22.5;23.23356787;4;16.5;3.3;0.780912623;139.7222318;6.578452783;46.38766355;227.0472657;201.5939393;29901.62794;0.616282708;0.013561923;4.116928083;23.23357173;95.65094392;-15;22.5;4;16.5;120.0066092;461.9362892;34.71722148;3.849257074;0.794801305;110;44.41331438;0;0;0;0;0;0;5;17.6717747;39.91894737
CID=-1569686017;-15;25;24.98877311;4;19;3.8;0.780912623;139.7222318;6.578452783;49.78650222;228.5206102;201.5939393;30564.14365;0.628163339;0.014501513;3.816109109;24.98876836;95.35986656;-15;25;4;19;120.0066092;498.5780826;37.42448073;4.154588536;0.803902706;109.8133334;47.22773705;0;0;0;0;0;0;6.866665903;19.94105279;40.13193408
CID=-1569685986;-15;27.5;27.21925551;4;21.5;4.3;0.780912623;139.7222318;6.578452783;53.20545296;229.9672748;201.5939393;31281.1654;0.651522573;0.015665344;3.551840381;27.21925483;96.67844844;-15;27.5;4;21.5;120.0066092;537.3761508;40.08285375;4.477887964;0.81452039;109.4768491;50.77267518;0;0;0;0;0;0;9.35239515;22.9326881;40.07895773
CID=-1569685955;-15;30;29.93087863;4;24;4.8;0.780912623;139.7222318;6.578452783;56.64520143;231.3874659;201.5939393;32048.90876;0.680604474;0.017073161;3.296019492;29.93087865;98.65275946;-15;30;4;24;120.0066092;578.4112193;42.93626132;4.819828036;0.826129344;109.1205534;55.04618099;0;0;0;0;0;0;10;26.54271331;40.09537459
CID=-1569686172;-15;32.5;32.69997711;4;26.5;5.3;0.780912623;139.7222318;6.578452783;60.10646826;232.7813845;201.5939393;32764.80988;0.707789826;0.01857774;3.062490968;32.69997969;100.1433925;-15;32.5;4;26.5;120.0066092;621.7653459;45.80140659;5.181092527;0.836666845;108.5976129;59.38143654;0;0;0;0;0;0;10;30.1228472;40.43136683
CID=-1569686141;-15;35;36.76031529;4;29;5.8;0.780912623;139.7222318;6.578452783;63.59001651;234.1492266;201.5939393;33589.22822;0.600114462;0.020316086;2.310299579;35.84736399;82.81814993;-15;35;4;29;120.0066092;667.521983;58.287267;5.562376837;0.847215067;95.89065553;64.28643324;0;0;0;0;0;0;10;35.70977966;39.91192219
CID=-1569686110;-15;37.5;39.81939784;4;31.5;6.3;0.780912623;139.7222318;6.578452783;67.09666069;235.4911823;201.5939393;34087.7014;0.791471492;0.021981617;2.758691192;38.58741494;106.4507617;-15;37.5;4;31.5;120.0066092;715.7660593;49.91492896;5.964388664;0.855304815;109.6049912;68.54575182;0;0;0;0;0;0;10;40.23005887;38.58741475
CID=-1569686079;-15;40;0;4;34;6.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1569686296;-15;42.5;0;4;36.5;7.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1569686265;-15;45;0;4;39;7.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1376887813;-15;47.5;0;4;41.5;8.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1376887782;-15;50;0;4;44;8.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1376887751;-15;52.5;0;4;46.5;9.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1376887720;-15;55;0;4;49;9.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1376887937;-15;57.5;0;4;51.5;10.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1376887906;-15;60;0;4;54;10.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1376887875;-15;62.5;0;4;56.5;11.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1376887844;-15;65;0;4;59;11.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1376888061;-15;67.5;0;4;61.5;12.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1376888030;-15;69.99;0;4;63.99;12.798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1505786187;-12;-5;0;4;-7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1505786090;-12;-2.5;0;4;-7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1505785993;-12;0;5.366512854;4;-6;0;0.780245257;139.9677654;7.397259801;16.6012903;212.3650831;203.6939115;18591.73328;0.306524022;0.006666902;10.68634126;5.366512393;57.34838278;-12;0;4;-6;135.8927511;216.4944088;9.425056386;1.593126985;0.650063814;110;12.54272561;0;0;0;0;0;0;5;4.199268281;8.868246574
CID=-1505786152;-12;2.5;6.319581746;4;-3.5;0;0.780245257;139.9677654;7.397259801;19.8464382;214.0868508;203.6939115;19804.7468;0.327676342;0.006866177;9.532669931;6.319579714;60.24246751;-12;2.5;4;-3.5;135.8927511;237.1557572;12.14869826;1.745168563;0.660902694;110;14.52802071;0;0;0;0;0;0;5;4.623798246;11.40693225
CID=-1505786311;-12;5;7.662364174;4;-1;0;0.780245257;139.9677654;7.397259801;23.10639872;215.7799253;203.6939115;21155.73371;0.364059649;0.007230826;8.580201917;7.662363555;65.74462646;-12;5;4;-1;135.8927511;259.3030423;14.91801871;1.90814477;0.675439191;110;17.23583286;0;0;0;0;0;0;5;5.480198279;14.20886186
CID=-1505786214;-12;7.5;9.105288554;4;1.5;0.3;0.780245257;139.9677654;7.397259801;26.38171718;217.4445396;203.6939115;22386.43265;0.397112534;0.007703747;7.733186843;9.105288188;70.41289482;-12;7.5;4;1.5;135.8927511;283.0057566;17.68421016;2.082566982;0.690151999;110;20.04493821;0;0;0;0;0;0;5;6.344501125;17.38765084
CID=-1505786117;-12;10;10.71020429;4;4;0.8;0.780245257;139.9677654;7.397259801;29.67294474;219.080926;203.6939115;23540.89684;0.433214075;0.008280476;7.038926303;10.71020336;75.38833214;-12;10;4;4;135.8927511;308.3346683;20.3230021;2.268955966;0.705479164;110;23.06584141;0;0;0;0;0;0;5;7.566253943;20.14205535
CID=-1505786276;-12;12.5;12.71499904;4;6.5;1.3;0.780245257;139.9677654;7.397259801;32.98064018;220.6893158;203.6939115;24737.82733;0.47781018;0.009026902;6.415142081;12.71500114;81.56853888;-12;12.5;4;6.5;135.8927511;335.3618017;23.05383051;2.467841728;0.723197523;110;26.71254392;0;0;0;0;0;0;5;8.935106641;24.05467625
CID=-1505786435;-12;15;14.87064729;4;9;1.8;0.780245257;139.9677654;7.397259801;36.30537198;222.2699377;203.6939115;25854.45999;0.521082532;0.009874856;5.865461831;14.87065239;87.22324398;-12;15;4;9;135.8927511;364.160422;25.77358506;2.67976341;0.740619802;110;30.50636613;0;0;0;0;0;0;5;10.42394756;28.2107465
CID=-1505786338;-12;17.5;17.0301267;4;11.5;2.3;0.780245257;139.9677654;7.397259801;39.64772049;223.8230183;203.6939115;26829.71416;0.559591876;0.010775666;5.39038408;17.0301252;91.79891574;-12;17.5;4;11.5;135.8927511;394.8050249;28.41812827;2.905269205;0.756526608;110;34.20183513;0;0;0;0;0;0;5;11.95902616;32.24342834
CID=-1312987952;-12;20;19.35638798;4;14;2.8;0.780245257;139.9677654;7.397259801;43.0082804;225.3487805;203.6939115;27743.2558;0.59930088;0.011781893;4.975051456;19.35639077;96.29904009;-12;20;4;14;135.8927511;427.3713314;31.02235008;3.144916325;0.77208751;110;38.09023307;0;0;0;0;0;0;5;13.80483016;36.01106142
CID=-1312987855;-12;22.5;22.0265652;4;16.5;3.3;0.780245257;139.9677654;7.397259801;46.38766355;226.8474436;203.6939115;28660.22221;0.642473879;0.012960231;4.588330986;22.02656165;101.0651553;-12;22.5;4;16.5;135.8927511;461.9362892;33.73825115;3.39927101;0.78813173;110;42.46231544;0;0;0;0;0;0;5;15.87450858;40.48273508
CID=-1312987758;-12;25;24.77388528;4;19;3.8;0.780245257;139.9677654;7.397259801;49.78650222;228.3192224;203.6939115;29508.53161;0.683470004;0.014226737;4.246047831;24.77388428;105.1910976;-12;25;4;19;135.8927511;498.5780826;36.41691442;3.668908596;0.802824994;110;46.88446837;0;0;0;0;0;0;5;18.07052028;44.88398029
CID=-1312987917;-12;27.5;26.90654378;4;21.5;4.3;0.780245257;139.9677654;7.397259801;53.20545296;229.7643272;203.6939115;30197.94862;0.700952126;0.015331877;3.920429488;26.9065431;105.485205;-12;27.5;4;21.5;135.8927511;537.3761508;39.2043279;3.954413657;0.813092469;110;50.27750773;0;0;0;0;0;0;5;20.83175719;45.13090354
CID=-1312988076;-12;30;28.79716036;4;24;4.8;0.780245257;139.9677654;7.397259801;56.64520143;231.1829632;203.6939115;30825.57716;0.712950407;0.016401963;3.640582781;28.79715806;104.8384378;-12;30;4;24;135.8927511;578.4112193;41.8593166;4.256380232;0.821439771;109.029822;53.26349743;0;0;0;0;0;0;10;23.41460046;44.94484008
CID=-1312987979;-12;32.5;31.53080353;4;26.5;5.3;0.780245257;139.9677654;7.397259801;60.10646826;232.5753305;203.6939115;31561.09928;0.743895407;0.017853522;3.387609166;31.53080369;106.8140396;-12;32.5;4;26.5;135.8927511;621.7653459;44.54233429;4.575412161;0.832370206;109.5573679;57.55383803;0;0;0;0;0;0;9.930583466;27.06399804;44.93121999
CID=-1312987882;-12;35;34.44310016;4;29;5.8;0.780245257;139.9677654;7.397259801;63.59001651;233.9416238;203.6939115;32281.64955;0.773656137;0.01945338;3.146994797;34.44309419;108.3922382;-12;35;4;29;135.8927511;667.521983;47.34689861;4.912123551;0.842684646;109.057668;62.10017935;0;0;0;0;0;0;10;30.87775799;45.13912666
CID=-1312988041;-12;37.5;37.66447692;4;31.5;6.3;0.780245257;139.9677654;7.397259801;67.09666069;235.282032;203.6939115;32983.17329;0.806818025;0.021266803;2.926076593;37.66447004;110.2091242;-12;37.5;4;31.5;135.8927511;715.7660593;50.18004299;5.26713937;0.852685652;108.552218;67.11176826;0;0;0;0;0;0;10;35.0703674;45.44680548
CID=-1312988200;-12;40;42.35133466;4;34;6.8;0.780245257;139.9677654;7.397259801;70.62727751;236.5967388;203.6939115;33790.8619;0.675483012;0.023397125;2.171209482;41.39823981;89.88425081;-12;40;4;34;135.8927511;766.5840786;63.41302757;5.641096177;0.862670157;95.37181322;72.91097023;0;0;0;0;0;0;10;41.39203528;45.22923278
CID=-1312988103;-12;42.5;0;4;36.5;7.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1667926657;-12;45;0;4;39;7.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1667926560;-12;47.5;0;4;41.5;8.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1667926463;-12;50;0;4;44;8.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1667926622;-12;52.5;0;4;46.5;9.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1667926781;-12;55;0;4;49;9.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1667926684;-12;57.5;0;4;51.5;10.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1667926587;-12;60;0;4;54;10.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1667926746;-12;62.5;0;4;56.5;11.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1667926905;-12;65;0;4;59;11.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1667926808;-12;67.5;0;4;61.5;12.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=302733466;-12;69.99;0;4;63.99;12.798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=302733563;-9;-5;0;4;-4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=302733660;-9;-2.5;0;4;-4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=302733501;-9;0;0;4;-4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=302733342;-9;2.5;5.515180172;4;-3.5;0;0.779733503;140.1723329;8.293999083;19.8464382;213.9435853;205.7882949;18440.11558;0.334530862;0.006713041;11.2785588;5.515180686;62.20328967;-9;2.5;4;-3.5;153.3765154;237.1557572;11.5719789;1.546232528;0.65178394;99.9314056;12.85617767;0;0;0;0;0;0;10;4.361195355;8.977134622
CID=302733439;-9;5;6.372892335;4;-1;0;0.779733503;140.1723329;8.293999083;23.10639872;215.6353927;205.7882949;19259.83325;0.349141688;0.006917364;10.00830904;6.372891301;63.78186561;-9;5;4;-1;153.3765154;259.3030423;14.17244732;1.690630678;0.661495968;109.9319533;14.63743858;0;0;0;0;0;0;5.170116662;4.580343199;11.75053975
CID=302733536;-9;7.5;7.900829702;4;1.5;0.3;0.779733503;140.1723329;8.293999083;26.38171718;217.2987511;205.7882949;20674.89637;0.392191107;0.007329945;8.90560581;7.900828516;70.36166433;-9;7.5;4;1.5;153.3765154;283.0057566;17.09520389;1.845170076;0.677934103;110;17.7068346;0;0;0;0;0;0;5;5.639828292;14.68383393
CID=302733377;-9;10;9.533574286;4;4;0.8;0.779733503;140.1723329;8.293999083;29.67294474;218.933892;205.7882949;21971.78018;0.433808085;0.007866201;8.013810393;9.533575042;76.40026275;-9;10;4;4;153.3765154;308.3346683;19.83388326;2.010312122;0.694346217;110;20.86101771;0;0;0;0;0;0;5;6.707032722;18.01319898
CID=302733218;-9;12.5;11.00198661;4;6.5;1.3;0.779733503;140.1723329;8.293999083;32.98064018;220.5410457;205.7882949;23036.42433;0.463045345;0.008420863;7.273029716;11.00198723;80.01778005;-9;12.5;4;6.5;153.3765154;335.3618017;22.40174877;2.18652641;0.708153879;110;23.60474288;0;0;0;0;0;0;5;7.703901749;20.89624117
CID=302733315;-9;15;13.14441512;4;9;1.8;0.779733503;140.1723329;8.293999083;36.30537198;222.1204404;205.7882949;24234.05232;0.513981124;0.009222317;6.627226529;13.14441611;87.11102314;-9;15;4;9;153.3765154;364.160422;25.06880232;2.374290621;0.726798106;110;27.47788414;0;0;0;0;0;0;5;9.210693279;24.94558066
CID=-1537735607;-9;17.5;15.38751698;4;11.5;2.3;0.779733503;140.1723329;8.293999083;39.64772049;223.6723016;205.7882949;25345.01099;0.559388384;0.010113207;6.039771612;15.38752015;92.93710738;-9;17.5;4;11.5;153.3765154;394.8050249;27.79223097;2.574090459;0.744562606;110;31.39953307;0;0;0;0;0;0;5;10.71254302;29.41243885
CID=-1537735510;-9;20;17.98923432;4;14;2.8;0.779733503;140.1723329;8.293999083;43.0082804;225.1968514;205.7882949;26429.85946;0.611622874;0.011176141;5.534421116;17.98923108;99.55998033;-9;20;4;14;153.3765154;427.3713314;30.48149711;2.786419617;0.763131373;110;35.81533915;0;0;0;0;0;0;5;12.58109937;34.21363918
CID=-1537735413;-9;22.5;20.15450604;4;16.5;3.3;0.779733503;140.1723329;8.293999083;46.38766355;226.6943082;205.7882949;27284.18947;0.64514814;0.012148903;5.102433773;20.15450379;102.8370208;-9;22.5;4;16.5;153.3765154;461.9362892;33.03268579;3.011779789;0.777077582;110;39.40610465;0;0;0;0;0;0;5;14.28654567;37.75838716
CID=-1537735572;-9;25;22.95376898;4;19;3.8;0.779733503;140.1723329;8.293999083;49.78650222;228.164886;205.7882949;28183.87705;0.69375041;0.013394325;4.714969333;22.95376703;108.2263076;-9;25;4;19;153.3765154;498.5780826;35.63084666;3.250680727;0.793285866;110;43.96226187;0;0;0;0;0;0;5;16.36499818;42.7200814
CID=-1537735731;-9;27.5;25.96788679;4;21.5;4.3;0.779733503;140.1723329;8.293999083;53.20545296;229.6087944;205.7882949;29065.42796;0.740521708;0.014781676;4.35117817;25.96788784;112.9909067;-9;27.5;4;21.5;153.3765154;537.3761508;38.34195382;3.503640367;0.808689183;110;48.78774764;0;0;0;0;0;0;5;18.80566802;47.4545431
CID=-1537735634;-9;30;28.72055019;4;24;4.8;0.779733503;140.1723329;8.293999083;56.64520143;231.0262377;205.7882949;29818.29403;0.774979269;0.016143179;4.024394172;28.72054787;115.5828055;-9;30;4;24;153.3765154;578.4112193;41.0379288;3.771185033;0.821114555;110;53.14283829;0;0;0;0;0;0;5;21.40488044;50.66755944
CID=-1537735537;-9;32.5;31.13279626;4;26.5;5.3;0.779733503;140.1723329;8.293999083;60.10646826;232.417415;205.7882949;30492.41815;0.7975297;0.017445121;3.731934875;31.13280037;116.1855835;-9;32.5;4;26.5;153.3765154;621.7653459;43.70101152;4.053849732;0.83085759;110;56.9308111;0;0;0;0;0;0;5;24.4890755;51.06395854
CID=-1537735696;-9;35;33.21389439;4;29;5.8;0.779733503;140.1723329;8.293999083;63.59001651;233.7825201;205.7882949;31090.06524;0.811078323;0.018685853;3.472461231;33.21388879;115.3339411;-9;35;4;29;153.3765154;667.521983;46.29821553;4.352178566;0.838488151;109.7310974;60.18365698;0;0;0;0;0;0;7.785917404;27.36298289;50.76662886
CID=-1537735855;-9;37.5;36.21005332;4;31.5;6.3;0.779733503;140.1723329;8.293999083;67.09666069;235.1217412;205.7882949;31799.35736;0.842828586;0.020361059;3.22819925;36.21005549;116.893274;-9;37.5;4;31.5;153.3765154;715.7660593;49.01402286;4.666725263;0.848341396;109.5703563;64.85064605;0;0;0;0;0;0;10;31.54266057;50.21223154
CID=-1537735758;-9;40;39.49884284;4;34;6.8;0.779733503;140.1723329;8.293999083;70.62727751;236.435261;205.7882949;32493.76886;0.877444716;0.022249953;3.002527239;39.4988325;118.5963205;-9;40;4;34;153.3765154;766.5840786;51.77101535;4.998053819;0.85779124;108.6441293;69.96138977;0;0;0;0;0;0;10;35.66217519;51.00884578
CID=-1344937372;-9;42.5;43.20783611;4;36.5;7.3;0.779733503;140.1723329;8.293999083;74.18281783;237.7232563;205.7882949;33180.26673;0.917213111;0.024425121;2.793712726;43.2078316;120.710269;-9;42.5;4;36.5;153.3765154;820.0642337;54.56847918;5.346739241;0.866961988;108.5460141;75.72132264;0;0;0;0;0;0;10;40.63871321;50.91520482
CID=-1344937275;-9;45;47.93548557;4;39;7.8;0.779733503;140.1723329;8.293999083;77.76431907;238.9858987;205.7882949;33906.97648;0.986495582;0.027173586;2.634688428;47.93549217;126.2950865;-9;45;4;39;153.3765154;876.2965275;56.88411184;5.713368341;0.876718753;108.8188072;83.07161827;0;0;0;0;0;0;10;47.15824656;50.2672026
CID=-1344937178;-9;47.5;0;4;41.5;8.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1344937337;-9;50;0;4;44;8.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1344937496;-9;52.5;0;4;46.5;9.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1344937399;-9;55;0;4;49;9.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1344937302;-9;57.5;0;4;51.5;10.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1344937461;-9;60;0;4;54;10.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1344937620;-9;62.5;0;4;56.5;11.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1344937523;-9;65;0;4;59;11.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1699876077;-9;67.5;0;4;61.5;12.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1699875980;-9;69.99;0;4;63.99;12.798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1699875883;-6;-5;0;4;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1699876042;-6;-2.5;0;4;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1699876201;-6;0;0;4;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1699876104;-6;2.5;0;4;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1699876007;-6;5;5.199541223;4;-1;0;0.779366885;140.3346683;9.273942472;23.10639872;215.5319003;207.8760924;18460.91254;0.334809424;0.006749947;11.89771205;5.199540428;61.86263478;-6;5;4;-1;172.5645029;259.3030423;13.41133668;1.502644159;0.648118753;74.94611386;12.18894585;0;0;0;0;0;0;10;4.773203376;6.478554762
