;Step SST;Step SDT;Percent Power;;Subcooling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3;2.5;0;;6;;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;11;11
;INPUT BLOCK;;;;;;OUTPUT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CID;SST Verd. Temp;SDT Kond. Temperatur;Value Power;SSH Superheat;LLT Leaving Liquid Temp;tapp T approach Economizer;ENTROPY_SUCTION;SPEED_SOUND;DENSITY_SUCTION;ENTHALPY_LIQUID_CONDENSER_EXIT;ENTHALPY_DISCHARGE_ISENTROPIC;ENTHALPY_SUCTION;SPEED_COMPRESSOR;MASS_FLOW_RATE_EVAPORATOR;MASS_FLOW_RATE_MOTOR_COOLING;COEFFICIENT_OF_PERFORMANCE;POWER_INPUT_ELECTRICAL;CAPACITY_EVAPORATOR;TEMPERATURE_SUCT_SAT;TEMPERATURE_DISCH_SAT;TEMPERATURE_SUCT_SUPER_HEAT;TEMPERATURE_CONDENSER_LIQUID_LEAVING;PRESSURE_SUCT_ABSOLUTE;PRESSURE_DISCH_ABSOLUTE;TEMPERATURE_DISCH;PRESSURE_RATIO;POWER_FACTOR;IGV_ANGLE;INPUT_CURRENT;ECON_SAT_TEMP;ECON_INTERSTAGE_P;ECON_CAPACITY;ECON_MASS_FLOW;TEMPERATURE_ECO_LIQUID_LEAVING;ENTHALPY_LIQUID_ECO_EXIT;TOLERANCE;POWER_INPUT_ELECTRICAL;POWER_INPUT_ELECTRICAL
CID=-707727628;0;22.5;13.70986523;4;16.5;3.3;1.740083138;148.558224;14.13625748;222.5675461;417.9201508;402.1796129;23408.26957;0.484477651;0.008864929;6.347106262;13.70987481;87.01803229;0;22.5;4;16.5;292.8031823;617.2018999;38.31306003;2.107907076;0.731439106;33.78108928;28.47810516;0;0;0;0;0;0;10;13.70986523;39.6482823
CID=-808484177;0;25;16.04910684;4;19;3.8;1.740083138;148.558224;14.13625748;226.0632575;419.5308075;402.1796129;24204.25747;0.525775702;0.009739686;5.769645393;16.04911465;92.59770042;0;25;4;19;292.8031823;665.3809326;41.5335287;2.272451164;0.749483224;62.96103751;32.53456014;0;0;0;0;0;0;10;16.04910684;44.9885479
CID=1745482139;0;27.5;18.71827584;4;21.5;4.3;1.740083138;148.558224;14.13625748;229.5812925;421.1145383;402.1796129;25536.30179;0.556247871;0.010768448;5.129073057;18.71828442;96.00744828;0;27.5;4;21.5;292.8031823;716.3448726;45.51934433;2.446506445;0.76797281;47.9080059;37.0318982;0;0;0;0;0;0;10;18.71827584;52.7647921
CID=1644725590;0;30;21.6283877;4;24;4.8;1.740083138;148.558224;14.13625748;233.1225601;422.6715563;402.1796129;26262.29006;0.60000096;0.011930549;4.689869792;21.62840302;101.434394;0;30;4;24;292.8031823;770.1963031;48.84312371;2.630423266;0.7858546;66.50784931;41.81557086;0;0;0;0;0;0;10;21.6283877;60.94304178
CID=623088677;0;32.5;24.92624467;4;26.5;5.3;1.740083138;148.558224;14.13625748;236.6880382;424.2020779;402.1796129;27269.13814;0.648237404;0.013281603;4.303808487;24.92625521;107.2778287;0;32.5;4;26.5;292.8031823;827.0395933;52.16105721;2.824558076;0.803590209;93.32594481;47.12790958;0;0;0;0;0;0;10;24.92624467;69.87420179
CID=-963198240;0;35;28.21426103;4;29;5.8;1.740083138;148.558224;14.13625748;240.2787811;425.7063298;402.1796129;28315.68237;0.68781368;0.014697934;3.946852659;28.21428022;111.3576069;0;35;4;29;292.8031823;886.9809836;55.58319427;3.029273714;0.818938265;66.62226295;52.34480514;0;0;0;0;0;0;10;28.21426103;76.00291913
CID=-1628604793;0;37.5;32.04332584;4;31.5;6.3;1.740083138;148.558224;14.13625748;243.8959281;427.1845234;402.1796129;29351.77192;0.739645889;0.016375773;3.653610548;32.04333772;117.0738767;0;37.5;4;31.5;292.8031823;950.1286888;58.7765958;3.244939762;0.834280349;60.07322671;58.35546161;0;0;0;0;0;0;10;32.04332584;84.99854838
CID=-1729361342;0;40;36.55839563;4;34;6.8;1.740083138;148.558224;14.13625748;247.5407141;428.6368908;402.1796129;30474.266;0.798768366;0.018386855;3.378719977;36.55841897;123.5206605;0;40;4;34;292.8031823;1016.593022;62.08912711;3.471932969;0.849406816;70.30717411;65.3924246;0;0;0;0;0;0;10;36.55839563;93.52530491
CID=1543969041;0;42.5;40.62827067;4;36.5;7.3;1.740083138;148.558224;14.13625748;251.2144813;430.0636623;402.1796129;31136.81975;0.83563999;0.020338331;3.105040365;40.62829666;126.1525011;0;42.5;4;36.5;292.8031823;1086.486544;65.69746781;3.710637758;0.860740337;56.91874706;71.71536865;0;0;0;0;0;0;10;40.62827067;101.9065306
CID=-42317876;0;45;46.09415926;4;39;7.8;1.740083138;148.558224;14.13625748;254.9186936;431.4650728;402.1796129;31911.54061;0.901567898;0.02292433;2.880313795;46.09418518;132.7657174;0;45;4;39;292.8031823;1159.924238;69.03296187;3.961446829;0.873152593;59.09536086;80.20690718;0;0;0;0;0;0;10;46.09415926;101.9148105
CID=-707724429;0;47.5;51.05019845;4;41.5;8.3;1.740083138;148.558224;14.13625748;258.6549528;432.8413621;402.1796129;32657.63301;0.965759667;0.025453609;2.715175754;51.0502231;138.610328;0;47.5;4;41.5;292.8031823;1237.023721;71.70797087;4.224761874;0.882144131;62.69927937;87.92530253;0;0;0;0;0;0;10;51.05019845;101.2467191
CID=-808480978;0;50;57.49104374;4;44;8.8;1.740083138;148.558224;14.13625748;262.4250186;434.1927758;402.1796129;33227.99845;1.027437445;0.028722177;2.497589095;57.49108353;143.5891033;0;50;4;44;292.8031823;1317.90549;75.49306254;4.50099442;0.891301954;73.03066129;98.00120395;0;0;0;0;0;0;10;57.49104374;102.1367369
CID=1745480986;0;52.5;65.29520521;4;46.5;9.3;1.740083138;148.558224;14.13625748;266.2308322;435.5195666;402.1796129;33745.70221;1.118103707;0.032745159;2.327961908;65.29524179;152.0048356;0;52.5;4;46.5;292.8031823;1402.693214;78.74756076;4.790566835;0.899483074;98.62107535;110.2920769;0;0;0;0;0;0;10;65.29520521;101.6651138
CID=1644724437;0;55;72.77794414;4;49;9.8;1.740083138;148.558224;14.13625748;270.0745452;436.8219954;402.1796129;34566.39908;1.20692395;0.036876208;2.190782605;72.77799707;159.44077;0;55;4;49;292.8031823;1491.514087;81.55491818;5.093913511;0.905127829;88.6684675;122.1647631;0;0;0;0;0;0;10;72.77794414;102.0387396
CID=623087524;0;57.5;82.07772164;4;51.5;10.3;1.740083138;148.558224;14.13625748;273.9585546;438.1003329;402.1796129;35061.18419;1.563597934;0.042945992;2.384208539;84.08919711;200.4861818;0;57.5;4;51.5;292.8031823;1584.499235;77.94286539;5.411482288;0.910855888;107.8072404;140.2640297;0;0;0;0;0;0;10;82.07772164;102.5400307
CID=-963199393;0;60;94.17563574;4;54;10.8;1.740083138;148.558224;14.13625748;277.8855466;439.3548621;402.1796129;35914.8075;1.38273217;0.048860853;1.824945602;94.17563121;171.865404;0;60;4;54;292.8031823;1681.784218;90.23961762;5.743736133;0.914073739;95.34989637;156.5355861;0;0;0;0;0;0;10;94.17563574;100.8854046
CID=-1628605946;0;62.5;0;4;56.5;11.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1729362495;0;65;0;4;59;11.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1543967888;0;67.5;0;4;61.5;12.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-42319029;0;69.99;0;4;63.99;12.798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-707725582;3;-5;0;4;8;1.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-808482131;3;-2.5;0;4;8;1.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1745475737;3;0;0;4;8;1.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1644719188;3;2.5;0;4;8;1.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=623082275;3;5;0;4;8;1.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-963204642;3;7.5;0;4;8;1.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1628611195;3;10;0;4;8;1.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1729367744;3;12.5;0;4;8;1.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1543962639;3;15;8.425082369;4;9;1.8;1.738524714;148.4988011;15.67656327;212.2061546;412.4663981;403.9733714;19516.25187;0.542768605;0.006969081;12.35420163;8.4250871;104.0852248;3;15;4;9;325.9849315;488.3738644;25.21405799;1.498148587;0.683329975;59.08917251;18.73267091;0;0;0;0;0;0;10;8.425082369;11.16543377
CID=-42324278;3;17.5;8.625999403;4;11.5;2.3;1.738524714;148.4988011;15.67656327;215.6397604;414.1547491;403.9733714;19515.17407;0.443839888;0.007141469;9.69046217;8.626004351;83.58996884;3;17.5;4;11.5;325.9849315;528.7967575;29.56092554;1.622150923;0.685365865;42.84762102;19.12242555;0;0;0;0;0;0;10.02488331;8.625999403;22.40482656
CID=-707730831;3;20;10.07071817;4;14;2.8;1.738524714;148.4988011;15.67656327;219.0933108;415.8155839;403.9733714;20525.72129;0.446322465;0.007628583;8.193664409;10.07072298;82.51612448;3;20;4;14;325.9849315;571.706909;33.55739789;1.753783239;0.699498493;26.41194511;21.87407228;0;0;0;0;0;0;10;10.07071817;27.967431
CID=-808487380;3;22.5;12.12377004;4;16.5;3.3;1.738524714;148.4988011;15.67656327;222.5675461;417.4491011;403.9733714;21580.51984;0.480541028;0.008329365;7.190246826;12.12377599;87.17294186;3;22.5;4;16.5;325.9849315;617.2018999;37.22991012;1.893344877;0.718130136;47.48507239;25.6501865;0;0;0;0;0;0;10;12.12377004;34.08233588
CID=1745483040;3;25;14.09161744;4;19;3.8;1.738524714;148.4988011;15.67656327;226.0632575;419.0555036;403.9733714;22827.74631;0.514728354;0.009061382;6.498567912;14.09162471;91.57538015;3;25;4;19;325.9849315;665.3809326;40.37381429;2.041140152;0.734509113;41.27499293;29.14873125;0;0;0;0;0;0;10;14.09161744;40.85428417
CID=1644726491;3;27.5;16.19266412;4;21.5;4.3;1.738524714;148.4988011;15.67656327;229.5812925;420.6349987;403.9733714;23727.88085;0.548829237;0.009879811;5.910789065;16.19267251;95.71147161;3;27.5;4;21.5;325.9849315;716.3448726;43.4770026;2.197478483;0.750532579;58.40670859;32.77968377;0;0;0;0;0;0;10;16.19266412;46.38281709
CID=623089578;3;30;19.15712323;4;24;4.8;1.738524714;148.4988011;15.67656327;233.1225601;422.1877968;403.9733714;24984.82895;0.593051731;0.011017667;5.289066392;19.157137;101.3233695;3;30;4;24;325.9849315;770.1963031;47.20275846;2.362674556;0.770814764;51.24975358;37.76038003;0;0;0;0;0;0;10;19.15712323;54.34766727
CID=-963197339;3;32.5;22.43249428;4;26.5;5.3;1.738524714;148.4988011;15.67656327;236.6880382;423.7141121;403.9733714;25796.65015;0.651146945;0.012320012;4.85578122;22.43250441;108.9273336;3;32.5;4;26.5;325.9849315;827.0395933;50.34105789;2.537048536;0.790413589;64.15892977;43.12003849;0;0;0;0;0;0;10;22.43249428;63.12448368
CID=-1628603892;3;35;25.61649697;4;29;5.8;1.738524714;148.4988011;15.67656327;240.2787811;425.214162;403.9733714;26754.08657;0.690345692;0.013659852;4.411445302;25.61651512;113.0058553;3;35;4;29;325.9849315;886.9809836;53.8686853;2.720926331;0.806994616;80.15641376;48.22865903;0;0;0;0;0;0;10;25.61649697;72.24764995
CID=-1729360441;3;37.5;29.08560583;4;31.5;6.3;1.738524714;148.4988011;15.67656327;243.8959281;426.6881743;403.9733714;27668.85733;0.735705433;0.015166852;4.049073736;29.08562609;117.7698447;3;37.5;4;31.5;325.9849315;950.1286888;57.18706346;2.914639902;0.822654774;82.82532506;53.71759625;0;0;0;0;0;0;10;29.08560583;80.33640256
CID=1543969942;3;40;32.95296174;4;34;6.8;1.738524714;148.4988011;15.67656327;247.5407141;428.1363614;403.9733714;28860.71657;0.786251363;0.016892798;3.732451787;32.95297489;122.99539;3;40;4;34;325.9849315;1016.593022;60.45437596;3.11852765;0.837568496;56.46750241;59.77644318;0;0;0;0;0;0;10;32.95296174;88.41424341
CID=-42316975;3;42.5;37.63535954;4;36.5;7.3;1.738524714;148.4988011;15.67656327;251.2144813;429.5589568;403.9733714;29517.36581;0.853976535;0.019006188;3.466220712;37.6353725;130.4525077;3;42.5;4;36.5;325.9849315;1086.486544;63.54442547;3.332934866;0.852601376;83.57333963;67.06654991;0;0;0;0;0;0;10;37.63535954;98.29261145
CID=-707723528;3;45;41.92980507;4;39;7.8;1.738524714;148.4988011;15.67656327;254.9186936;430.9561929;403.9733714;30834.85809;0.893110642;0.021086696;3.174883168;41.92983236;133.122319;3;45;4;39;325.9849315;1159.924238;67.19177002;3.55821428;0.863965766;54.28252915;73.73647428;0;0;0;0;0;0;10;41.92980507;107.347173
CID=-808480077;3;47.5;47.16667297;4;41.5;8.3;1.738524714;148.4988011;15.67656327;258.6549528;432.3283073;403.9733714;31343.60185;0.964271871;0.023643628;2.970876905;47.16670125;140.1264634;3;47.5;4;41.5;325.9849315;1237.023721;70.09847502;3.794726694;0.875264048;59.37233467;81.87516523;0;0;0;0;0;0;10;47.16667297;112.8128403
CID=1745486239;3;50;53.14955295;4;44;8.8;1.738524714;148.4988011;15.67656327;262.4250186;433.6755433;403.9733714;32143.19349;1.033024248;0.026639607;2.751157724;53.14958117;146.2228808;3;50;4;44;325.9849315;1317.90549;73.46269995;4.042841748;0.885411764;61.82590484;91.20325423;0;0;0;0;0;0;10;53.14955295;113.4849351
CID=1644729690;3;52.5;58.3887568;4;46.5;9.3;1.738524714;148.4988011;15.67656327;266.2308322;434.9981512;403.9733714;32841.329;1.099955855;0.029507045;2.594859152;58.38880018;151.5107125;3;52.5;4;46.5;325.9849315;1402.693214;76.08286713;4.302938814;0.892388642;64.60285592;99.41027909;0;0;0;0;0;0;10;58.3887568;112.6148126
CID=623092777;3;55;65.89238355;4;49;9.8;1.738524714;148.4988011;15.67656327;270.0745452;436.2963897;403.9733714;33297.13343;1.163835167;0.033496669;2.365008686;65.89242722;155.8361627;3;55;4;49;325.9849315;1491.514087;80.21333694;4.575408072;0.90000322;85.252278;111.2364751;0;0;0;0;0;0;10;65.89238355;112.3073431
CID=-963194140;3;57.5;73.99349418;4;51.5;10.3;1.738524714;148.4988011;15.67656327;273.9585546;437.5705274;403.9733714;33898.58537;1.260217932;0.037993823;2.214342179;73.99353408;163.8470035;3;57.5;4;51.5;325.9849315;1584.499235;83.20584109;4.860651773;0.905885203;97.87222307;124.1013142;0;0;0;0;0;0;10;73.99349418;113.0466964
CID=-1628600693;3;60;82.05386355;4;54;10.8;1.738524714;148.4988011;15.67656327;277.8855466;438.8208451;403.9733714;34690.23961;1.354440343;0.042766133;2.081295251;82.05392129;170.7784367;3;60;4;54;325.9849315;1681.784218;86.01139605;5.159085761;0.910019562;86.67689108;136.9948965;0;0;0;0;0;0;10;82.05386355;113.390045
CID=-1729357242;3;62.5;92.8019659;4;56.5;11.3;1.738524714;148.4988011;15.67656327;281.8585511;440.0476378;403.9733714;35133.41091;1.766033294;0.049767772;2.288118281;94.25161287;215.6588384;3;62.5;4;56.5;325.9849315;1783.509619;82.11393714;5.471141292;0.91409307;108.041186;156.6585673;0;0;0;0;0;0;10;92.8019659;113.8643626
CID=1543973141;3;65;105.0583828;4;59;11.8;1.738524714;148.4988011;15.67656327;285.8810109;441.2512183;403.9733714;35857.02892;1.937802988;0.05660448;2.17821475;105.0583874;228.8397291;3;65;4;59;325.9849315;1889.821762;84.29804822;5.797267233;0.916288504;108.6229644;174.2024539;0;0;0;0;0;0;10;105.0583828;111.9723023
CID=-42313776;3;67.5;0;4;61.5;12.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-707720329;3;69.99;0;4;63.99;12.798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-808476878;6;-5;0;4;11;2.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1745485086;6;-2.5;0;4;11;2.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1644728537;6;0;0;4;11;2.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=623091624;6;2.5;0;4;11;2.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-963195293;6;5;0;4;11;2.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1628601846;6;7.5;0;4;11;2.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1729358395;6;10;0;4;11;2.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1543971988;6;12.5;0;4;11;2.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-42314929;6;15;0;4;11;2.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-707721482;6;17.5;0;4;11.5;2.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-808478031;6;20;9.541711992;4;14;2.8;1.737077352;148.3861019;17.34764189;219.0933108;415.3827377;405.747427;19519.23566;0.53314803;0.007424066;10.42938843;9.541717148;99.51427438;6;20;4;14;361.9780948;571.706909;31.2731836;1.579396426;0.694425207;49.17203818;20.87645902;0;0;0;0;0;0;10;9.541711992;22.8585064
CID=1745479837;6;22.5;10.16438029;4;16.5;3.3;1.737077352;148.3861019;17.34764189;222.5675461;417.0122824;405.747427;19881.91793;0.478038638;0.007723576;8.615085577;10.16438664;87.56706073;6;22.5;4;16.5;361.9780948;617.2018999;35.26824647;1.705080801;0.700384785;39.50447796;22.04957635;0;0;0;0;0;0;10;10.16438029;28.67394011
CID=1644723288;6;25;12.35369505;4;19;3.8;1.737077352;148.3861019;17.34764189;226.0632575;418.6147314;405.747427;21375.49895;0.501957016;0.0084739;7.300946489;12.35370368;90.19372952;6;25;4;19;361.9780948;665.3809326;39.53382635;1.838180106;0.720116168;23.18208799;26.06455979;0;0;0;0;0;0;10;12.35369505;34.98527022
CID=623086375;6;27.5;14.738982;4;21.5;4.3;1.737077352;148.3861019;17.34764189;229.5812925;420.1902897;405.747427;22237.40618;0.562010465;0.009343524;6.717366433;14.73899215;99.00721115;6;27.5;4;21.5;361.9780948;716.3448726;42.27043082;1.97897299;0.739601381;54.31680704;30.27790699;0;0;0;0;0;0;10;14.738982;42.02527867
CID=-963200542;6;30;17.1011972;4;24;4.8;1.737077352;148.3861019;17.34764189;233.1225601;421.7391656;405.747427;23543.56546;0.607534423;0.010262234;6.132640609;17.10120576;104.8755489;6;30;4;24;361.9780948;770.1963031;45.21844082;2.12774285;0.757025496;39.72900466;34.32195375;0;0;0;0;0;0;10;17.1011972;49.1455191
CID=-1628607095;6;32.5;19.74272132;4;26.5;5.3;1.737077352;148.3861019;17.34764189;236.6880382;423.261571;405.747427;24357.98422;0.645086574;0.011322376;5.523954151;19.74273119;109.0579419;6;32.5;4;26.5;361.9780948;827.0395933;48.6128961;2.284778016;0.774524429;59.76400413;38.72825134;0;0;0;0;0;0;10;19.74272132;55.96648682
CID=-1729363644;6;35;22.99099367;4;29;5.8;1.737077352;148.3861019;17.34764189;240.2787811;424.7577212;405.747427;25552.29939;0.688907915;0.012640354;4.958140567;22.99101008;113.9926598;6;35;4;29;361.9780948;886.9809836;52.27831053;2.450371988;0.79348863;47.59929645;44.02233959;0;0;0;0;0;0;10;22.99099367;65.09999553
CID=1543966739;6;37.5;26.38354302;4;31.5;6.3;1.737077352;148.3861019;17.34764189;243.8959281;426.2278402;405.747427;26256.63132;0.739149292;0.014076967;4.534354449;26.38356179;119.6324208;6;37.5;4;31.5;361.9780948;950.1286888;55.53826223;2.624823719;0.810661075;66.50788722;49.44813095;0;0;0;0;0;0;10;26.38354302;74.58031305
CID=-42320178;6;40;30.20316152;4;34;6.8;1.737077352;148.3861019;17.34764189;247.5407141;427.6721408;405.747427;27207.95209;0.79512021;0.01573788;4.164905094;30.20317437;125.7933548;6;40;4;34;361.9780948;1016.593022;58.76541851;2.80843796;0.827222039;92.84914112;55.47358962;0;0;0;0;0;0;10;30.20316152;84.92117786
CID=-707726731;6;42.5;33.78805315;4;36.5;7.3;1.737077352;148.3861019;17.34764189;251.2144813;429.0908533;405.747427;28173.85564;0.832409932;0.017401074;3.807105104;33.78807657;128.6347588;6;42.5;4;36.5;361.9780948;1086.486544;62.22159433;3.001525672;0.840476043;66.62228696;61.07927974;0;0;0;0;0;0;10;33.78805315;91.83978034
CID=-808483280;6;45;38.49618684;4;39;7.8;1.737077352;148.3861019;17.34764189;254.9186936;430.4842079;405.747427;29228.6;0.907127123;0.01956775;3.554138607;38.49620123;136.820835;6;45;4;39;361.9780948;1159.924238;65.07095262;3.204404507;0.85505057;56.67150316;68.40405554;0;0;0;0;0;0;10;38.49618684;102.143639
CID=1745470740;6;47.5;43.16356714;4;41.5;8.3;1.737077352;148.3861019;17.34764189;258.6549528;431.8524399;405.747427;30113.54196;0.954278095;0.021836654;3.251979461;43.16359553;140.3671261;6;47.5;4;41.5;361.9780948;1237.023721;68.671917;3.417399393;0.866861006;70.31014116;75.65261123;0;0;0;0;0;0;10;43.16356714;112.1825089
CID=1644714191;6;50;48.30562145;4;44;8.8;1.737077352;148.3861019;17.34764189;262.4250186;433.1957907;405.747427;30995.59094;1.01811412;0.024417562;3.020735848;48.30563647;145.9185677;6;50;4;44;361.9780948;1317.90549;71.79639089;3.640843214;0.877402173;57.22901306;83.64786857;0;0;0;0;0;0;10;48.30562145;122.2097029
CID=623077278;6;52.5;54.16458853;4;46.5;9.3;1.737077352;148.3861019;17.34764189;266.2308322;434.5145082;405.747427;31581.02378;1.092321002;0.027435104;2.813588567;54.16460258;152.3969065;6;52.5;4;46.5;361.9780948;1402.693214;74.8619005;3.875077621;0.886888929;60.66386358;92.79019843;0;0;0;0;0;0;10;54.16458853;124.2598124
CID=-963209639;6;55;60.31012073;4;49;9.8;1.737077352;148.3861019;17.34764189;270.0745452;435.8088492;405.747427;32330.84688;1.166229422;0.030751086;2.623534435;60.31013136;158.2257064;6;55;4;49;361.9780948;1491.514087;77.9099844;4.120453995;0.894578126;64.20363689;102.4301422;0;0;0;0;0;0;10;60.31012073;124.6468042
CID=-1628616192;6;57.5;66.43094674;4;51.5;10.3;1.737077352;148.3861019;17.34764189;273.9585546;437.0790802;405.747427;32989.41391;1.239943383;0.034262199;2.459857849;66.43096886;163.4107401;6;57.5;4;51.5;361.9780948;1584.499235;80.74622458;4.37733459;0.900460971;67.67391834;112.0886062;0;0;0;0;0;0;10;66.43094674;124.7604417
CID=-1729372741;6;60;75.01548221;4;54;10.8;1.737077352;148.3861019;17.34764189;277.8855466;438.3254799;405.747427;33346.63513;1.311538309;0.039082223;2.2354805;75.01552996;167.6957544;6;60;4;54;361.9780948;1681.784218;84.93374963;4.646093901;0.906492058;85.26503505;125.7311693;0;0;0;0;0;0;10;75.01548221;124.1370152
CID=1543957642;6;62.5;83.39040884;4;56.5;11.3;1.737077352;148.3861019;17.34764189;281.8585511;439.5483415;405.747427;34040.09892;1.413711787;0.044131009;2.100278381;83.39045229;175.1431642;6;62.5;4;56.5;361.9780948;1783.509619;87.71163026;4.927120301;0.910576975;97.87195987;139.1411027;0;0;0;0;0;0;10;83.39040884;125.22865
CID=-42329275;6;65;92.02655763;4;59;11.8;1.737077352;148.3861019;17.34764189;285.8810109;440.7479758;405.747427;34774.28295;1.513370719;0.049658557;1.971194022;92.02662052;181.4023243;6;65;4;59;361.9780948;1889.821762;90.51325599;5.220818025;0.913500008;86.67689912;153.0596424;0;0;0;0;0;0;10;92.02655763;125.5367542
CID=-707735828;6;67.5;104.3019681;4;61.5;12.3;1.737077352;148.3861019;17.34764189;289.9568714;441.9247146;405.747427;35191.54147;1.950103669;0.057731838;2.149226026;105.0627456;225.8035873;6;67.5;4;61.5;361.9780948;2000.873581;87.06795478;5.527609571;0.9162892;107.9457083;174.2095483;0;0;0;0;0;0;10;104.3019681;124.8223818
CID=-808492377;6;69.99;116.6406472;4;63.99;12.798;1.737077352;148.3861019;17.34764189;294.0740389;443.0743425;405.747427;35978.53156;1.730783726;0.065686633;1.657076497;116.6406518;193.2824827;6;69.99;4;63.99;361.9780948;2116.351904;98.23305451;5.846629767;0.917744442;95.35024517;193.1007457;0;0;0;0;0;0;10;116.6406472;123.8195287
CID=1745473939;9;-5;0;4;14;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1644717390;9;-2.5;0;4;14;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=623080477;9;0;0;4;14;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-963206440;9;2.5;0;4;14;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1628612993;9;5;0;4;14;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1729369542;9;7.5;0;4;14;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1543960841;9;10;0;4;14;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-42326076;9;12.5;0;4;14;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-707732629;9;15;0;4;14;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
